record_id,year,season,species,site,transition,threshold_stage,interval_start_date,interval_start_doy,interval_end_date,interval_end_doy,role,source_object_id
CAL0405-HB-1993-SPRING-FAGR-7T-HALF_EXPANSION,1993,SPRING,FAGR,7T,HALF_EXPANSION,3.0,1993-06-02,153,1993-06-07,158,CALIBRATION,SRC-HB-PHENO-EDI-51-16
CAL0405-HB-1993-SPRING-FAGR-HQ-HALF_EXPANSION,1993,SPRING,FAGR,HQ,HALF_EXPANSION,3.0,1993-05-03,123,1993-05-10,130,CALIBRATION,SRC-HB-PHENO-EDI-51-16
CAL0405-HB-1994-SPRING-ACSA3-1B-HALF_EXPANSION,1994,SPRING,ACSA3,1B,HALF_EXPANSION,3.0,1994-05-17,137,1994-05-23,143,CALIBRATION,SRC-HB-PHENO-EDI-51-16
CAL0405-HB-1994-SPRING-ACSA3-4B-HALF_EXPANSION,1994,SPRING,ACSA3,4B,HALF_EXPANSION,3.0,1994-05-09,129,1994-05-23,143,CALIBRATION,SRC-HB-PHENO-EDI-51-16
CAL0405-HB-1994-SPRING-ACSA3-4T-HALF_EXPANSION,1994,SPRING,ACSA3,4T,HALF_EXPANSION,3.0,1994-05-23,143,1994-05-31,151,CALIBRATION,SRC-HB-PHENO-EDI-51-16
CAL0405-HB-1994-SPRING-ACSA3-5B-HALF_EXPANSION,1994,SPRING,ACSA3,5B,HALF_EXPANSION,3.0,1994-05-17,137,1994-05-23,143,CALIBRATION,SRC-HB-PHENO-EDI-51-16
CAL0405-HB-1994-SPRING-ACSA3-5T-HALF_EXPANSION,1994,SPRING,ACSA3,5T,HALF_EXPANSION,3.0,1994-05-23,143,1994-05-31,151,CALIBRATION,SRC-HB-PHENO-EDI-51-16
CAL0405-HB-1994-SPRING-ACSA3-6T-HALF_EXPANSION,1994,SPRING,ACSA3,6T,HALF_EXPANSION,3.0,1994-05-17,137,1994-05-23,143,CALIBRATION,SRC-HB-PHENO-EDI-51-16
CAL0405-HB-1994-SPRING-ACSA3-7B-HALF_EXPANSION,1994,SPRING,ACSA3,7B,HALF_EXPANSION,3.0,1994-05-17,137,1994-05-23,143,CALIBRATION,SRC-HB-PHENO-EDI-51-16
CAL0405-HB-1994-SPRING-ACSA3-7T-HALF_EXPANSION,1994,SPRING,ACSA3,7T,HALF_EXPANSION,3.0,1994-05-23,143,1994-05-31,151,CALIBRATION,SRC-HB-PHENO-EDI-51-16
CAL0405-HB-1994-SPRING-ACSA3-HQ-HALF_EXPANSION,1994,SPRING,ACSA3,HQ,HALF_EXPANSION,3.0,1994-05-17,137,1994-05-23,143,CALIBRATION,SRC-HB-PHENO-EDI-51-16
CAL0405-HB-1994-SPRING-BEAL2-1B-HALF_EXPANSION,1994,SPRING,BEAL2,1B,HALF_EXPANSION,3.0,1994-05-17,137,1994-05-23,143,CALIBRATION,SRC-HB-PHENO-EDI-51-16
CAL0405-HB-1994-SPRING-BEAL2-4B-HALF_EXPANSION,1994,SPRING,BEAL2,4B,HALF_EXPANSION,3.0,1994-05-09,129,1994-05-23,143,CALIBRATION,SRC-HB-PHENO-EDI-51-16
CAL0405-HB-1994-SPRING-BEAL2-4T-HALF_EXPANSION,1994,SPRING,BEAL2,4T,HALF_EXPANSION,3.0,1994-05-23,143,1994-05-31,151,CALIBRATION,SRC-HB-PHENO-EDI-51-16
CAL0405-HB-1994-SPRING-BEAL2-5B-HALF_EXPANSION,1994,SPRING,BEAL2,5B,HALF_EXPANSION,3.0,1994-05-17,137,1994-05-23,143,CALIBRATION,SRC-HB-PHENO-EDI-51-16
CAL0405-HB-1994-SPRING-BEAL2-5T-HALF_EXPANSION,1994,SPRING,BEAL2,5T,HALF_EXPANSION,3.0,1994-05-23,143,1994-05-31,151,CALIBRATION,SRC-HB-PHENO-EDI-51-16
CAL0405-HB-1994-SPRING-BEAL2-6T-HALF_EXPANSION,1994,SPRING,BEAL2,6T,HALF_EXPANSION,3.0,1994-05-31,151,1994-06-06,157,CALIBRATION,SRC-HB-PHENO-EDI-51-16
CAL0405-HB-1994-SPRING-BEAL2-7B-HALF_EXPANSION,1994,SPRING,BEAL2,7B,HALF_EXPANSION,3.0,1994-05-17,137,1994-05-23,143,CALIBRATION,SRC-HB-PHENO-EDI-51-16
CAL0405-HB-1994-SPRING-BEAL2-7T-HALF_EXPANSION,1994,SPRING,BEAL2,7T,HALF_EXPANSION,3.0,1994-05-23,143,1994-05-31,151,CALIBRATION,SRC-HB-PHENO-EDI-51-16
CAL0405-HB-1994-SPRING-BEAL2-HQ-HALF_EXPANSION,1994,SPRING,BEAL2,HQ,HALF_EXPANSION,3.0,1994-05-17,137,1994-05-23,143,CALIBRATION,SRC-HB-PHENO-EDI-51-16
CAL0405-HB-1994-SPRING-FAGR-1B-HALF_EXPANSION,1994,SPRING,FAGR,1B,HALF_EXPANSION,3.0,1994-05-17,137,1994-05-23,143,CALIBRATION,SRC-HB-PHENO-EDI-51-16
CAL0405-HB-1994-SPRING-FAGR-4B-HALF_EXPANSION,1994,SPRING,FAGR,4B,HALF_EXPANSION,3.0,1994-05-09,129,1994-05-23,143,CALIBRATION,SRC-HB-PHENO-EDI-51-16
CAL0405-HB-1994-SPRING-FAGR-4T-HALF_EXPANSION,1994,SPRING,FAGR,4T,HALF_EXPANSION,3.0,1994-05-23,143,1994-05-31,151,CALIBRATION,SRC-HB-PHENO-EDI-51-16
CAL0405-HB-1994-SPRING-FAGR-5B-HALF_EXPANSION,1994,SPRING,FAGR,5B,HALF_EXPANSION,3.0,1994-05-17,137,1994-05-23,143,CALIBRATION,SRC-HB-PHENO-EDI-51-16
CAL0405-HB-1994-SPRING-FAGR-5T-HALF_EXPANSION,1994,SPRING,FAGR,5T,HALF_EXPANSION,3.0,1994-05-23,143,1994-05-31,151,CALIBRATION,SRC-HB-PHENO-EDI-51-16
CAL0405-HB-1994-SPRING-FAGR-6T-HALF_EXPANSION,1994,SPRING,FAGR,6T,HALF_EXPANSION,3.0,1994-05-23,143,1994-05-31,151,CALIBRATION,SRC-HB-PHENO-EDI-51-16
CAL0405-HB-1994-SPRING-FAGR-7B-HALF_EXPANSION,1994,SPRING,FAGR,7B,HALF_EXPANSION,3.0,1994-05-17,137,1994-05-23,143,CALIBRATION,SRC-HB-PHENO-EDI-51-16
CAL0405-HB-1994-SPRING-FAGR-7T-HALF_EXPANSION,1994,SPRING,FAGR,7T,HALF_EXPANSION,3.0,1994-05-23,143,1994-05-31,151,CALIBRATION,SRC-HB-PHENO-EDI-51-16
CAL0405-HB-1994-SPRING-FAGR-HQ-HALF_EXPANSION,1994,SPRING,FAGR,HQ,HALF_EXPANSION,3.0,1994-05-17,137,1994-05-23,143,CALIBRATION,SRC-HB-PHENO-EDI-51-16
CAL0405-HB-1995-SPRING-ACSA3-1B-HALF_EXPANSION,1995,SPRING,ACSA3,1B,HALF_EXPANSION,3.0,1995-05-16,136,1995-05-22,142,CALIBRATION,SRC-HB-PHENO-EDI-51-16
CAL0405-HB-1995-SPRING-ACSA3-4B-HALF_EXPANSION,1995,SPRING,ACSA3,4B,HALF_EXPANSION,3.0,1995-05-16,136,1995-05-22,142,CALIBRATION,SRC-HB-PHENO-EDI-51-16
CAL0405-HB-1995-SPRING-ACSA3-4T-HALF_EXPANSION,1995,SPRING,ACSA3,4T,HALF_EXPANSION,3.0,1995-05-22,142,1995-05-30,150,CALIBRATION,SRC-HB-PHENO-EDI-51-16
CAL0405-HB-1995-SPRING-ACSA3-5B-HALF_EXPANSION,1995,SPRING,ACSA3,5B,HALF_EXPANSION,3.0,1995-05-16,136,1995-05-22,142,CALIBRATION,SRC-HB-PHENO-EDI-51-16
CAL0405-HB-1995-SPRING-ACSA3-5T-HALF_EXPANSION,1995,SPRING,ACSA3,5T,HALF_EXPANSION,3.0,1995-05-22,142,1995-05-30,150,CALIBRATION,SRC-HB-PHENO-EDI-51-16
CAL0405-HB-1995-SPRING-ACSA3-6T-HALF_EXPANSION,1995,SPRING,ACSA3,6T,HALF_EXPANSION,3.0,1995-05-30,150,1995-06-05,156,CALIBRATION,SRC-HB-PHENO-EDI-51-16
CAL0405-HB-1995-SPRING-ACSA3-7B-HALF_EXPANSION,1995,SPRING,ACSA3,7B,HALF_EXPANSION,3.0,1995-05-22,142,1995-05-30,150,CALIBRATION,SRC-HB-PHENO-EDI-51-16
CAL0405-HB-1995-SPRING-ACSA3-7T-HALF_EXPANSION,1995,SPRING,ACSA3,7T,HALF_EXPANSION,3.0,1995-05-30,150,1995-06-05,156,CALIBRATION,SRC-HB-PHENO-EDI-51-16
CAL0405-HB-1995-SPRING-ACSA3-HQ-HALF_EXPANSION,1995,SPRING,ACSA3,HQ,HALF_EXPANSION,3.0,1995-05-16,136,1995-05-22,142,CALIBRATION,SRC-HB-PHENO-EDI-51-16
CAL0405-HB-1995-SPRING-BEAL2-1B-HALF_EXPANSION,1995,SPRING,BEAL2,1B,HALF_EXPANSION,3.0,1995-05-22,142,1995-05-30,150,CALIBRATION,SRC-HB-PHENO-EDI-51-16
CAL0405-HB-1995-SPRING-BEAL2-4B-HALF_EXPANSION,1995,SPRING,BEAL2,4B,HALF_EXPANSION,3.0,1995-05-22,142,1995-05-30,150,CALIBRATION,SRC-HB-PHENO-EDI-51-16
CAL0405-HB-1995-SPRING-BEAL2-4T-HALF_EXPANSION,1995,SPRING,BEAL2,4T,HALF_EXPANSION,3.0,1995-05-22,142,1995-05-30,150,CALIBRATION,SRC-HB-PHENO-EDI-51-16
CAL0405-HB-1995-SPRING-BEAL2-5B-HALF_EXPANSION,1995,SPRING,BEAL2,5B,HALF_EXPANSION,3.0,1995-05-22,142,1995-05-30,150,CALIBRATION,SRC-HB-PHENO-EDI-51-16
CAL0405-HB-1995-SPRING-BEAL2-5T-HALF_EXPANSION,1995,SPRING,BEAL2,5T,HALF_EXPANSION,3.0,1995-05-22,142,1995-05-30,150,CALIBRATION,SRC-HB-PHENO-EDI-51-16
CAL0405-HB-1995-SPRING-BEAL2-6T-HALF_EXPANSION,1995,SPRING,BEAL2,6T,HALF_EXPANSION,3.0,1995-05-30,150,1995-06-05,156,CALIBRATION,SRC-HB-PHENO-EDI-51-16
CAL0405-HB-1995-SPRING-BEAL2-7B-HALF_EXPANSION,1995,SPRING,BEAL2,7B,HALF_EXPANSION,3.0,1995-05-22,142,1995-05-30,150,CALIBRATION,SRC-HB-PHENO-EDI-51-16
CAL0405-HB-1995-SPRING-BEAL2-7T-HALF_EXPANSION,1995,SPRING,BEAL2,7T,HALF_EXPANSION,3.0,1995-05-30,150,1995-06-05,156,CALIBRATION,SRC-HB-PHENO-EDI-51-16
CAL0405-HB-1995-SPRING-BEAL2-HQ-HALF_EXPANSION,1995,SPRING,BEAL2,HQ,HALF_EXPANSION,3.0,1995-05-16,136,1995-05-22,142,CALIBRATION,SRC-HB-PHENO-EDI-51-16
CAL0405-HB-1995-SPRING-FAGR-1B-HALF_EXPANSION,1995,SPRING,FAGR,1B,HALF_EXPANSION,3.0,1995-05-22,142,1995-05-30,150,CALIBRATION,SRC-HB-PHENO-EDI-51-16
CAL0405-HB-1995-SPRING-FAGR-4B-HALF_EXPANSION,1995,SPRING,FAGR,4B,HALF_EXPANSION,3.0,1995-05-22,142,1995-05-30,150,CALIBRATION,SRC-HB-PHENO-EDI-51-16
CAL0405-HB-1995-SPRING-FAGR-4T-HALF_EXPANSION,1995,SPRING,FAGR,4T,HALF_EXPANSION,3.0,1995-05-30,150,1995-06-05,156,CALIBRATION,SRC-HB-PHENO-EDI-51-16
CAL0405-HB-1995-SPRING-FAGR-5B-HALF_EXPANSION,1995,SPRING,FAGR,5B,HALF_EXPANSION,3.0,1995-05-22,142,1995-05-30,150,CALIBRATION,SRC-HB-PHENO-EDI-51-16
CAL0405-HB-1995-SPRING-FAGR-5T-HALF_EXPANSION,1995,SPRING,FAGR,5T,HALF_EXPANSION,3.0,1995-05-22,142,1995-05-30,150,CALIBRATION,SRC-HB-PHENO-EDI-51-16
CAL0405-HB-1995-SPRING-FAGR-6T-HALF_EXPANSION,1995,SPRING,FAGR,6T,HALF_EXPANSION,3.0,1995-05-30,150,1995-06-05,156,CALIBRATION,SRC-HB-PHENO-EDI-51-16
CAL0405-HB-1995-SPRING-FAGR-7B-HALF_EXPANSION,1995,SPRING,FAGR,7B,HALF_EXPANSION,3.0,1995-05-22,142,1995-05-30,150,CALIBRATION,SRC-HB-PHENO-EDI-51-16
CAL0405-HB-1995-SPRING-FAGR-7T-HALF_EXPANSION,1995,SPRING,FAGR,7T,HALF_EXPANSION,3.0,1995-05-30,150,1995-06-05,156,CALIBRATION,SRC-HB-PHENO-EDI-51-16
CAL0405-HB-1995-SPRING-FAGR-HQ-HALF_EXPANSION,1995,SPRING,FAGR,HQ,HALF_EXPANSION,3.0,1995-05-16,136,1995-05-22,142,CALIBRATION,SRC-HB-PHENO-EDI-51-16
CAL0405-HB-1996-SPRING-ACSA3-1B-HALF_EXPANSION,1996,SPRING,ACSA3,1B,HALF_EXPANSION,3.0,1996-05-20,141,1996-05-28,149,CALIBRATION,SRC-HB-PHENO-EDI-51-16
CAL0405-HB-1996-SPRING-ACSA3-4B-HALF_EXPANSION,1996,SPRING,ACSA3,4B,HALF_EXPANSION,3.0,1996-05-13,134,1996-05-20,141,CALIBRATION,SRC-HB-PHENO-EDI-51-16
CAL0405-HB-1996-SPRING-ACSA3-4T-HALF_EXPANSION,1996,SPRING,ACSA3,4T,HALF_EXPANSION,3.0,1996-05-28,149,1996-06-03,155,CALIBRATION,SRC-HB-PHENO-EDI-51-16
CAL0405-HB-1996-SPRING-ACSA3-5B-HALF_EXPANSION,1996,SPRING,ACSA3,5B,HALF_EXPANSION,3.0,1996-05-13,134,1996-05-20,141,CALIBRATION,SRC-HB-PHENO-EDI-51-16
CAL0405-HB-1996-SPRING-ACSA3-5T-HALF_EXPANSION,1996,SPRING,ACSA3,5T,HALF_EXPANSION,3.0,1996-05-28,149,1996-06-03,155,CALIBRATION,SRC-HB-PHENO-EDI-51-16
CAL0405-HB-1996-SPRING-ACSA3-6T-HALF_EXPANSION,1996,SPRING,ACSA3,6T,HALF_EXPANSION,3.0,1996-05-28,149,1996-06-03,155,CALIBRATION,SRC-HB-PHENO-EDI-51-16
CAL0405-HB-1996-SPRING-ACSA3-7B-HALF_EXPANSION,1996,SPRING,ACSA3,7B,HALF_EXPANSION,3.0,1996-05-20,141,1996-05-28,149,CALIBRATION,SRC-HB-PHENO-EDI-51-16
CAL0405-HB-1996-SPRING-ACSA3-7T-HALF_EXPANSION,1996,SPRING,ACSA3,7T,HALF_EXPANSION,3.0,1996-05-28,149,1996-06-03,155,CALIBRATION,SRC-HB-PHENO-EDI-51-16
CAL0405-HB-1996-SPRING-ACSA3-HQ-HALF_EXPANSION,1996,SPRING,ACSA3,HQ,HALF_EXPANSION,3.0,1996-05-13,134,1996-05-20,141,CALIBRATION,SRC-HB-PHENO-EDI-51-16
CAL0405-HB-1996-SPRING-BEAL2-1B-HALF_EXPANSION,1996,SPRING,BEAL2,1B,HALF_EXPANSION,3.0,1996-05-20,141,1996-05-28,149,CALIBRATION,SRC-HB-PHENO-EDI-51-16
CAL0405-HB-1996-SPRING-BEAL2-4B-HALF_EXPANSION,1996,SPRING,BEAL2,4B,HALF_EXPANSION,3.0,1996-05-20,141,1996-05-28,149,CALIBRATION,SRC-HB-PHENO-EDI-51-16
CAL0405-HB-1996-SPRING-BEAL2-4T-HALF_EXPANSION,1996,SPRING,BEAL2,4T,HALF_EXPANSION,3.0,1996-05-28,149,1996-06-03,155,CALIBRATION,SRC-HB-PHENO-EDI-51-16
CAL0405-HB-1996-SPRING-BEAL2-5B-HALF_EXPANSION,1996,SPRING,BEAL2,5B,HALF_EXPANSION,3.0,1996-05-20,141,1996-05-28,149,CALIBRATION,SRC-HB-PHENO-EDI-51-16
CAL0405-HB-1996-SPRING-BEAL2-5T-HALF_EXPANSION,1996,SPRING,BEAL2,5T,HALF_EXPANSION,3.0,1996-05-20,141,1996-05-28,149,CALIBRATION,SRC-HB-PHENO-EDI-51-16
CAL0405-HB-1996-SPRING-BEAL2-6T-HALF_EXPANSION,1996,SPRING,BEAL2,6T,HALF_EXPANSION,3.0,1996-05-28,149,1996-06-03,155,CALIBRATION,SRC-HB-PHENO-EDI-51-16
CAL0405-HB-1996-SPRING-BEAL2-7B-HALF_EXPANSION,1996,SPRING,BEAL2,7B,HALF_EXPANSION,3.0,1996-05-28,149,1996-06-03,155,CALIBRATION,SRC-HB-PHENO-EDI-51-16
CAL0405-HB-1996-SPRING-BEAL2-7T-HALF_EXPANSION,1996,SPRING,BEAL2,7T,HALF_EXPANSION,3.0,1996-05-28,149,1996-06-03,155,CALIBRATION,SRC-HB-PHENO-EDI-51-16
CAL0405-HB-1996-SPRING-BEAL2-HQ-HALF_EXPANSION,1996,SPRING,BEAL2,HQ,HALF_EXPANSION,3.0,1996-05-13,134,1996-05-20,141,CALIBRATION,SRC-HB-PHENO-EDI-51-16
CAL0405-HB-1996-SPRING-FAGR-1B-HALF_EXPANSION,1996,SPRING,FAGR,1B,HALF_EXPANSION,3.0,1996-05-20,141,1996-05-28,149,CALIBRATION,SRC-HB-PHENO-EDI-51-16
CAL0405-HB-1996-SPRING-FAGR-4B-HALF_EXPANSION,1996,SPRING,FAGR,4B,HALF_EXPANSION,3.0,1996-05-20,141,1996-05-28,149,CALIBRATION,SRC-HB-PHENO-EDI-51-16
CAL0405-HB-1996-SPRING-FAGR-4T-HALF_EXPANSION,1996,SPRING,FAGR,4T,HALF_EXPANSION,3.0,1996-05-28,149,1996-06-03,155,CALIBRATION,SRC-HB-PHENO-EDI-51-16
CAL0405-HB-1996-SPRING-FAGR-5B-HALF_EXPANSION,1996,SPRING,FAGR,5B,HALF_EXPANSION,3.0,1996-05-20,141,1996-05-28,149,CALIBRATION,SRC-HB-PHENO-EDI-51-16
CAL0405-HB-1996-SPRING-FAGR-5T-HALF_EXPANSION,1996,SPRING,FAGR,5T,HALF_EXPANSION,3.0,1996-05-28,149,1996-06-03,155,CALIBRATION,SRC-HB-PHENO-EDI-51-16
CAL0405-HB-1996-SPRING-FAGR-6T-HALF_EXPANSION,1996,SPRING,FAGR,6T,HALF_EXPANSION,3.0,1996-05-28,149,1996-06-03,155,CALIBRATION,SRC-HB-PHENO-EDI-51-16
CAL0405-HB-1996-SPRING-FAGR-7B-HALF_EXPANSION,1996,SPRING,FAGR,7B,HALF_EXPANSION,3.0,1996-05-20,141,1996-05-28,149,CALIBRATION,SRC-HB-PHENO-EDI-51-16
CAL0405-HB-1996-SPRING-FAGR-7T-HALF_EXPANSION,1996,SPRING,FAGR,7T,HALF_EXPANSION,3.0,1996-05-28,149,1996-06-03,155,CALIBRATION,SRC-HB-PHENO-EDI-51-16
CAL0405-HB-1996-SPRING-FAGR-HQ-HALF_EXPANSION,1996,SPRING,FAGR,HQ,HALF_EXPANSION,3.0,1996-05-13,134,1996-05-20,141,CALIBRATION,SRC-HB-PHENO-EDI-51-16
CAL0405-HB-1997-SPRING-ACSA3-1B-HALF_EXPANSION,1997,SPRING,ACSA3,1B,HALF_EXPANSION,3.0,1997-05-27,147,1997-06-02,153,CALIBRATION,SRC-HB-PHENO-EDI-51-16
CAL0405-HB-1997-SPRING-ACSA3-4B-HALF_EXPANSION,1997,SPRING,ACSA3,4B,HALF_EXPANSION,3.0,1997-05-20,140,1997-05-27,147,CALIBRATION,SRC-HB-PHENO-EDI-51-16
CAL0405-HB-1997-SPRING-ACSA3-4T-HALF_EXPANSION,1997,SPRING,ACSA3,4T,HALF_EXPANSION,3.0,1997-06-02,153,1997-06-09,160,CALIBRATION,SRC-HB-PHENO-EDI-51-16
CAL0405-HB-1997-SPRING-ACSA3-5B-HALF_EXPANSION,1997,SPRING,ACSA3,5B,HALF_EXPANSION,3.0,1997-05-27,147,1997-06-02,153,CALIBRATION,SRC-HB-PHENO-EDI-51-16
CAL0405-HB-1997-SPRING-ACSA3-5T-HALF_EXPANSION,1997,SPRING,ACSA3,5T,HALF_EXPANSION,3.0,1997-06-02,153,1997-06-09,160,CALIBRATION,SRC-HB-PHENO-EDI-51-16
CAL0405-HB-1997-SPRING-ACSA3-6T-HALF_EXPANSION,1997,SPRING,ACSA3,6T,HALF_EXPANSION,3.0,1997-06-02,153,1997-06-09,160,CALIBRATION,SRC-HB-PHENO-EDI-51-16
CAL0405-HB-1997-SPRING-ACSA3-7B-HALF_EXPANSION,1997,SPRING,ACSA3,7B,HALF_EXPANSION,3.0,1997-06-02,153,1997-06-09,160,CALIBRATION,SRC-HB-PHENO-EDI-51-16
CAL0405-HB-1997-SPRING-ACSA3-7T-HALF_EXPANSION,1997,SPRING,ACSA3,7T,HALF_EXPANSION,3.0,1997-06-02,153,1997-06-09,160,CALIBRATION,SRC-HB-PHENO-EDI-51-16
CAL0405-HB-1997-SPRING-ACSA3-HQ-HALF_EXPANSION,1997,SPRING,ACSA3,HQ,HALF_EXPANSION,3.0,1997-05-27,147,1997-06-02,153,CALIBRATION,SRC-HB-PHENO-EDI-51-16
CAL0405-HB-1997-SPRING-BEAL2-1B-HALF_EXPANSION,1997,SPRING,BEAL2,1B,HALF_EXPANSION,3.0,1997-05-27,147,1997-06-02,153,CALIBRATION,SRC-HB-PHENO-EDI-51-16
CAL0405-HB-1997-SPRING-BEAL2-4B-HALF_EXPANSION,1997,SPRING,BEAL2,4B,HALF_EXPANSION,3.0,1997-05-27,147,1997-06-02,153,CALIBRATION,SRC-HB-PHENO-EDI-51-16
CAL0405-HB-1997-SPRING-BEAL2-4T-HALF_EXPANSION,1997,SPRING,BEAL2,4T,HALF_EXPANSION,3.0,1997-06-02,153,1997-06-09,160,CALIBRATION,SRC-HB-PHENO-EDI-51-16
CAL0405-HB-1997-SPRING-BEAL2-5B-HALF_EXPANSION,1997,SPRING,BEAL2,5B,HALF_EXPANSION,3.0,1997-05-27,147,1997-06-02,153,CALIBRATION,SRC-HB-PHENO-EDI-51-16
CAL0405-HB-1997-SPRING-BEAL2-5T-HALF_EXPANSION,1997,SPRING,BEAL2,5T,HALF_EXPANSION,3.0,1997-06-02,153,1997-06-09,160,CALIBRATION,SRC-HB-PHENO-EDI-51-16
CAL0405-HB-1997-SPRING-BEAL2-6T-HALF_EXPANSION,1997,SPRING,BEAL2,6T,HALF_EXPANSION,3.0,1997-06-02,153,1997-06-09,160,CALIBRATION,SRC-HB-PHENO-EDI-51-16
CAL0405-HB-1997-SPRING-BEAL2-7B-HALF_EXPANSION,1997,SPRING,BEAL2,7B,HALF_EXPANSION,3.0,1997-06-02,153,1997-06-09,160,CALIBRATION,SRC-HB-PHENO-EDI-51-16
CAL0405-HB-1997-SPRING-BEAL2-7T-HALF_EXPANSION,1997,SPRING,BEAL2,7T,HALF_EXPANSION,3.0,1997-06-09,160,1997-06-16,167,CALIBRATION,SRC-HB-PHENO-EDI-51-16
CAL0405-HB-1997-SPRING-BEAL2-HQ-HALF_EXPANSION,1997,SPRING,BEAL2,HQ,HALF_EXPANSION,3.0,1997-05-27,147,1997-06-02,153,CALIBRATION,SRC-HB-PHENO-EDI-51-16
CAL0405-HB-1997-SPRING-FAGR-1B-HALF_EXPANSION,1997,SPRING,FAGR,1B,HALF_EXPANSION,3.0,1997-05-27,147,1997-06-02,153,CALIBRATION,SRC-HB-PHENO-EDI-51-16
CAL0405-HB-1997-SPRING-FAGR-4B-HALF_EXPANSION,1997,SPRING,FAGR,4B,HALF_EXPANSION,3.0,1997-05-27,147,1997-06-02,153,CALIBRATION,SRC-HB-PHENO-EDI-51-16
CAL0405-HB-1997-SPRING-FAGR-4T-HALF_EXPANSION,1997,SPRING,FAGR,4T,HALF_EXPANSION,3.0,1997-06-02,153,1997-06-09,160,CALIBRATION,SRC-HB-PHENO-EDI-51-16
CAL0405-HB-1997-SPRING-FAGR-5B-HALF_EXPANSION,1997,SPRING,FAGR,5B,HALF_EXPANSION,3.0,1997-05-27,147,1997-06-02,153,CALIBRATION,SRC-HB-PHENO-EDI-51-16
CAL0405-HB-1997-SPRING-FAGR-5T-HALF_EXPANSION,1997,SPRING,FAGR,5T,HALF_EXPANSION,3.0,1997-06-02,153,1997-06-09,160,CALIBRATION,SRC-HB-PHENO-EDI-51-16
CAL0405-HB-1997-SPRING-FAGR-6T-HALF_EXPANSION,1997,SPRING,FAGR,6T,HALF_EXPANSION,3.0,1997-06-02,153,1997-06-09,160,CALIBRATION,SRC-HB-PHENO-EDI-51-16
CAL0405-HB-1997-SPRING-FAGR-7B-HALF_EXPANSION,1997,SPRING,FAGR,7B,HALF_EXPANSION,3.0,1997-05-27,147,1997-06-02,153,CALIBRATION,SRC-HB-PHENO-EDI-51-16
CAL0405-HB-1997-SPRING-FAGR-7T-HALF_EXPANSION,1997,SPRING,FAGR,7T,HALF_EXPANSION,3.0,1997-06-02,153,1997-06-09,160,CALIBRATION,SRC-HB-PHENO-EDI-51-16
CAL0405-HB-1997-SPRING-FAGR-HQ-HALF_EXPANSION,1997,SPRING,FAGR,HQ,HALF_EXPANSION,3.0,1997-05-27,147,1997-06-02,153,CALIBRATION,SRC-HB-PHENO-EDI-51-16
CAL0405-HB-1998-SPRING-ACSA3-1B-HALF_EXPANSION,1998,SPRING,ACSA3,1B,HALF_EXPANSION,3.0,1998-04-27,117,1998-05-04,124,CALIBRATION,SRC-HB-PHENO-EDI-51-16
CAL0405-HB-1998-SPRING-ACSA3-4B-HALF_EXPANSION,1998,SPRING,ACSA3,4B,HALF_EXPANSION,3.0,1998-04-27,117,1998-05-04,124,CALIBRATION,SRC-HB-PHENO-EDI-51-16
CAL0405-HB-1998-SPRING-ACSA3-4T-HALF_EXPANSION,1998,SPRING,ACSA3,4T,HALF_EXPANSION,3.0,1998-05-11,131,1998-05-18,138,CALIBRATION,SRC-HB-PHENO-EDI-51-16
CAL0405-HB-1998-SPRING-ACSA3-5B-HALF_EXPANSION,1998,SPRING,ACSA3,5B,HALF_EXPANSION,3.0,1998-05-04,124,1998-05-11,131,CALIBRATION,SRC-HB-PHENO-EDI-51-16
CAL0405-HB-1998-SPRING-ACSA3-5T-HALF_EXPANSION,1998,SPRING,ACSA3,5T,HALF_EXPANSION,3.0,1998-05-11,131,1998-05-18,138,CALIBRATION,SRC-HB-PHENO-EDI-51-16
CAL0405-HB-1998-SPRING-ACSA3-6T-HALF_EXPANSION,1998,SPRING,ACSA3,6T,HALF_EXPANSION,3.0,1998-05-11,131,1998-05-18,138,CALIBRATION,SRC-HB-PHENO-EDI-51-16
CAL0405-HB-1998-SPRING-ACSA3-7B-HALF_EXPANSION,1998,SPRING,ACSA3,7B,HALF_EXPANSION,3.0,1998-05-04,124,1998-05-11,131,CALIBRATION,SRC-HB-PHENO-EDI-51-16
CAL0405-HB-1998-SPRING-ACSA3-7T-HALF_EXPANSION,1998,SPRING,ACSA3,7T,HALF_EXPANSION,3.0,1998-05-11,131,1998-05-18,138,CALIBRATION,SRC-HB-PHENO-EDI-51-16
CAL0405-HB-1998-SPRING-ACSA3-HQ-HALF_EXPANSION,1998,SPRING,ACSA3,HQ,HALF_EXPANSION,3.0,1998-05-04,124,1998-05-11,131,CALIBRATION,SRC-HB-PHENO-EDI-51-16
CAL0405-HB-1998-SPRING-BEAL2-1B-HALF_EXPANSION,1998,SPRING,BEAL2,1B,HALF_EXPANSION,3.0,1998-05-04,124,1998-05-11,131,CALIBRATION,SRC-HB-PHENO-EDI-51-16
CAL0405-HB-1998-SPRING-BEAL2-4B-HALF_EXPANSION,1998,SPRING,BEAL2,4B,HALF_EXPANSION,3.0,1998-05-04,124,1998-05-11,131,CALIBRATION,SRC-HB-PHENO-EDI-51-16
