year,julian,hour,frzflg,depth_before_m,depth_after_m,depth_delta_m,surface_temp_c,qhtout_w_m2,qdry_w_m2,net_flux_w_m2,freeze_flux_w_m2,freeze_energy_j_m2,resistance_before_m2_c_w,snow_depth_m,residue_depth_m,tilled_frozen_depth_before_m,untilled_frozen_depth_before_m,inferred_water_per_depth,resistance_if_depth_after_m2_c_w,qhtout_if_depth_after_w_m2,qhtout_abs_inflation_vs_after,latent_depth_energy_j_m2,hit_profile_cap
2,16,20,4,0.210962348,0.210004141,-0.000958207,-3.618143664,-1.164520674,14.7,13.535479326,0.0,0.0,3.106981047,0.261850175,0.0,0.2,0.010962348,0.0,3.106981047,-1.1645206743354815,0.9999999997119146,0.0,0
2,16,21,4,0.210004141,0.209066088,-0.000938052,-4.502059566,-1.449227004,14.7,13.250772996,0.0,0.0,3.106524758,0.261850175,0.0,0.2,0.010004141,0.0,3.106524758,-1.4492270033921937,1.0000000004194003,0.0,0
2,16,22,4,0.209066088,0.208149787,-0.000916301,-5.455784244,-1.756486517,14.7,12.943513483,0.0,0.0,3.106078066,0.261850175,0.0,0.2,0.009066088,0.0,3.106078066,-1.7564865171035275,0.9999999999410598,0.0,0
2,16,23,4,0.208149787,0.207256129,-0.000893659,-6.448321329,-2.076324923,14.7,12.623675077,0.0,0.0,3.105641732,0.261850175,0.0,0.2,0.008149787,0.0,3.105641732,-2.0763249226585287,1.0000000001644596,0.0,0
2,16,24,4,0.207256129,0.206385267,-0.000870861,-7.447413038,-2.398355736,14.7,12.301644264,0.0,0.0,3.10521618,0.261850175,0.0,0.2,0.007256129,0.0,3.10521618,-2.3983557363790364,0.9999999998419599,0.0,0
2,17,1,4,0.206385267,0.205622332,-0.000762935,-12.179828362,-3.922900844,14.7,10.777099156,0.0,0.0,3.104801484,0.261850175,0.0,0.2,0.006385267,0.0,3.104801484,-3.9229008439883883,1.0000000000029599,0.0,0
2,17,2,4,0.205622332,0.204875043,-0.000747289,-12.864554114,-4.143923429,14.7,10.556076571,0.0,0.0,3.104438182,0.261850175,0.0,0.2,0.005622332,0.0,3.104438182,-4.143923428268156,1.0000000001766065,0.0,0
2,17,3,4,0.204875043,0.204141908,-0.000733135,-13.483703218,-4.343861336,14.7,10.356138664,0.0,0.0,3.10408233,0.261850175,0.0,0.2,0.004875043,0.0,3.10408233,-4.34386133630676,0.9999999999293808,0.0,0
2,17,4,4,0.204141908,0.203420975,-0.000720934,-14.017121475,-4.516213376,14.7,10.183786624,0.0,0.0,3.103733218,0.261850175,0.0,0.2,0.004141908,0.0,3.103733218,-4.51621337610725,0.9999999999762522,0.0,0
2,17,5,4,0.203420975,0.202709893,-0.000711082,-14.447445351,-4.655375489,14.7,10.044624511,0.0,0.0,3.103389917,0.261850175,0.0,0.2,0.003420975,0.0,3.103389917,-4.655375488545161,1.0000000000977018,0.0,0
2,17,6,4,0.202709893,0.202005993,-0.0007039,-14.760667181,-4.756823438,14.7,9.943176562,0.0,0.0,3.103051306,0.261850175,0.0,0.2,0.002709893,0.0,3.103051306,-4.756823437775283,1.0000000000472409,0.0,0
2,17,7,4,0.202005993,0.201306371,-0.000699622,-14.946591142,-4.817260292,14.7,9.882739708,0.0,0.0,3.102716116,0.261850175,0.0,0.2,0.002005993,0.0,3.102716116,-4.81726029169212,1.0000000000639118,0.0,0
2,17,8,4,0.201306371,0.200607873,-0.000698498,-14.994225197,-4.833131621,14.7,9.866868379,0.0,0.0,3.102382962,0.261850175,0.0,0.2,0.001306371,0.0,3.102382962,-4.833131621936751,0.9999999998061814,0.0,0
2,17,9,4,0.200607873,0.1998918,-0.000716073,-14.434910127,-4.653344893,14.7,10.046655107,0.0,0.0,3.102050344,0.261850175,0.0,0.2,0.000607873,0.0,3.102050344,-4.653344893296161,0.9999999999363551,0.0,0
2,17,10,4,0.1998918,0.199114913,-0.000776887,-13.081171672,-4.217421307,14.7,10.482578693,0.0,0.0,3.101699053,0.261850175,0.0,0.1998918,0.0,0.0,3.101699053,-4.21742130634748,1.0000000001547202,0.0,0
2,17,11,4,0.199114913,0.198293904,-0.000821009,-11.233001031,-3.622082224,14.7,11.077917776,0.0,0.0,3.101255117,0.261850175,0.0,0.199114913,0.0,0.0,3.101255117,-3.6220822238791652,1.0000000000333606,0.0,0
2,17,12,4,0.198293904,0.197426734,-0.00086717,-9.299956581,-2.999225575,14.7,11.700774425,0.0,0.0,3.100785969,0.261850175,0.0,0.198293904,0.0,0.0,3.100785969,-2.9992255750561285,0.9999999999812856,0.0,0
2,17,13,4,0.197426734,0.196521602,-0.000905133,-7.71040491,-2.48699438,14.7,12.21300562,0.0,0.0,3.100290444,0.261850175,0.0,0.197426734,0.0,0.0,3.100290444,-2.486994379807855,1.00000000007726,0.0,0
2,17,14,4,0.196521602,0.19559513,-0.000926472,-6.816593905,-2.199062128,14.7,12.500937872,0.0,0.0,3.099773225,0.261850175,0.0,0.196521602,0.0,0.0,3.099773225,-2.199062128165844,0.9999999999245843,0.0,0
2,17,15,4,0.19559513,0.194666302,-0.000928828,-6.716920557,-2.167277234,14.7,12.532722766,0.0,0.0,3.099243812,0.261850175,0.0,0.19559513,0.0,0.0,3.099243812,-2.1672772342055415,0.9999999999051615,0.0,0
2,17,16,4,0.194666302,0.19374072,-0.000925582,-6.851458266,-2.211065738,14.7,12.488934262,0.0,0.0,3.098713054,0.261850175,0.0,0.194666302,0.0,0.0,3.098713054,-2.2110657381314276,0.9999999999405591,0.0,0
2,17,17,4,0.19374072,0.192821498,-0.000919222,-7.116154289,-2.296879057,14.7,12.403120943,0.0,0.0,3.09818415,0.261850175,0.0,0.19374072,0.0,0.0,3.09818415,-2.296879057043785,0.9999999999809371,0.0,0
2,17,18,4,0.192821498,0.191911545,-0.000909953,-7.502392386,-2.421955637,14.7,12.278044363,0.0,0.0,3.09765888,0.261850175,0.0,0.192821498,0.0,0.0,3.09765888,-2.4219556370261146,0.9999999999892175,0.0,0
2,17,19,4,0.191911545,0.191013472,-0.000898073,-7.997599949,-2.5822542,14.7,12.1177458,0.0,0.0,3.097138907,0.261850175,0.0,0.191911545,0.0,0.0,3.097138907,-2.5822541994885087,1.0000000001980793,0.0,0
2,17,20,4,0.191013472,0.190129505,-0.000883967,-8.585657257,-2.772584751,14.7,11.927415249,0.0,0.0,3.096625722,0.261850175,0.0,0.191013472,0.0,0.0,3.096625722,-2.7725847512029413,0.9999999999268043,0.0,0
2,17,21,4,0.190129505,0.189261413,-0.000868093,-9.247422193,-2.986777129,14.7,11.713222871,0.0,0.0,3.096120598,0.261850175,0.0,0.190129505,0.0,0.0,3.096120598,-2.986777129732464,0.9999999997547645,0.0,0
2,17,22,4,0.189261413,0.188410448,-0.000850965,-9.961353354,-3.217881629,14.7,11.482118371,0.0,0.0,3.095624545,0.261850175,0.0,0.189261413,0.0,0.0,3.095624545,-3.2178816291172674,0.9999999999635575,0.0,0
2,17,23,4,0.188410448,0.187577308,-0.00083314,-10.704211247,-3.45839516,14.7,11.24160484,0.0,0.0,3.09513828,0.261850175,0.0,0.188410448,0.0,0.0,3.09513828,-3.4583951599732727,1.0000000000077283,0.0,0
2,17,24,4,0.187577308,0.186762111,-0.000815197,-11.451814775,-3.700505592,14.7,10.999494408,0.0,0.0,3.0946622,0.261850175,0.0,0.187577308,0.0,0.0,3.0946622,-3.700505591531121,1.0000000001267066,0.0,0
2,18,1,4,0.186762111,0.185919627,-0.000842484,-10.310833845,-3.332313984,14.7,11.367686016,0.0,0.0,3.094196373,0.261850175,0.0,0.186762111,0.0,0.0,3.094196373,-3.3323139846496095,0.9999999998050575,0.0,0
2,18,2,4,0.185919627,0.185108014,-0.000811613,-11.597909418,-3.748861673,14.7,10.951138327,0.0,0.0,3.093714954,0.261850175,0.0,0.185919627,0.0,0.0,3.093714954,-3.7488616729232125,1.000000000020483,0.0,0
2,18,3,4,0.185108014,0.184324314,-0.000783701,-12.761156908,-4.125483573,14.7,10.574516427,0.0,0.0,3.093251175,0.261850175,0.0,0.185108014,0.0,0.0,3.093251175,-4.1254835724745185,1.0000000001273746,0.0,0
2,18,4,4,0.184324314,0.183564656,-0.000759658,-13.762649473,-4.449894783,14.7,10.250105217,0.0,0.0,3.092803346,0.261850175,0.0,0.184324314,0.0,0.0,3.092803346,-4.4498947826086575,1.0000000000879443,0.0,0
2,18,5,4,0.183564656,0.182824387,-0.000740269,-14.569734176,-4.71151178,14.7,9.98848822,0.0,0.0,3.092369256,0.261850175,0.0,0.183564656,0.0,0.0,3.092369256,-4.7115117794328505,1.0000000001203753,0.0,0
2,18,6,4,0.182824387,0.182098221,-0.000726166,-15.156096603,-4.901798221,14.7,9.798201779,0.0,0.0,3.091946245,0.261850175,0.0,0.182824387,0.0,0.0,3.091946245,-4.901798220945461,1.0000000000111262,0.0,0
2,18,7,4,0.182098221,0.18138041,-0.00071781,-15.502618834,-5.014543721,14.7,9.685456279,0.0,0.0,3.091531293,0.261850175,0.0,0.182098221,0.0,0.0,3.091531293,-5.014543721133215,0.9999999999734343,0.0,0
2,18,8,4,0.18138041,0.180664655,-0.000715756,-15.586266858,-5.042269867,14.7,9.657730133,0.0,0.0,3.091121116,0.261850175,0.0,0.18138041,0.0,0.0,3.091121116,-5.042269866853059,1.0000000000291418,0.0,0
2,18,9,4,0.180664655,0.179923282,-0.000741373,-14.515891536,-4.696617158,14.7,10.003382842,0.0,0.0,3.090712112,0.261850175,0.0,0.180664655,0.0,0.0,3.090712112,-4.696617158110778,0.9999999999764132,0.0,0
2,18,10,4,0.179923282,0.179120745,-0.000802538,-11.963484095,-3.871316289,14.7,10.828683711,0.0,0.0,3.090288471,0.261850175,0.0,0.179923282,0.0,0.0,3.090288471,-3.871316288841049,1.0000000000410587,0.0,0
2,18,11,4,0.179120745,0.17823499,-0.000885754,-8.492298092,-2.748467853,14.7,11.951532147,0.0,0.0,3.089829878,0.261850175,0.0,0.179120745,0.0,0.0,3.089829878,-2.748467853348915,0.9999999998730512,0.0,0
2,18,12,4,0.17823499,0.177262332,-0.000972659,-4.868338924,-1.575859102,14.7,13.124140898,0.0,0.0,3.089323733,0.261850175,0.0,0.17823499,0.0,0.0,3.089323733,-1.5758591021059558,0.9999999999327631,0.0,0
2,18,13,4,0.177262332,0.176218263,-0.001044069,-1.891325267,-0.612323525,14.7,14.087676475,0.0,0.0,3.088767928,0.261850175,0.0,0.177262332,0.0,0.0,3.088767928,-0.6123235254597605,0.9999999992491542,0.0,0
2,18,14,4,0.176218263,0.17513405,-0.001084213,-0.218210831,-0.070660209,14.7,14.629339791,0.0,0.0,3.088171317,0.261850175,0.0,0.176218263,0.0,0.0,3.088171317,-0.0706602091013463,0.9999999985657233,0.0,0
2,18,15,4,0.17513405,0.174045366,-0.001088685,-0.031854212,-0.010316981,14.7,14.689683019,0.0,0.0,3.087551767,0.261850175,0.0,0.17513405,0.0,0.0,3.087551767,-0.010316980703112532,1.0000000287765847,0.0,0
2,18,16,4,0.174045366,0.172962762,-0.001082604,-0.285128974,-0.092366528,14.7,14.607633472,0.0,0.0,3.086929661,0.261850175,0.0,0.174045366,0.0,0.0,3.086929661,-0.09236652768681274,1.0000000033907008,0.0,0
2,18,17,4,0.172962762,0.171892125,-0.001070637,-0.783420657,-0.253837235,14.7,14.446162765,0.0,0.0,3.086311031,0.261850175,0.0,0.172962762,0.0,0.0,3.086311031,-0.2538372345272546,1.0000000018623958,0.0,0
2,18,18,4,0.171892125,0.170838954,-0.001053171,-1.510482823,-0.489510709,14.7,14.210489291,0.0,0.0,3.085699238,0.261850175,0.0,0.171892125,0.0,0.0,3.085699238,-0.48951070940375296,0.9999999991751907,0.0,0
2,18,19,4,0.170838954,0.169808183,-0.001030771,-2.442610137,-0.791744895,14.7,13.908255105,0.0,0.0,3.085097426,0.261850175,0.0,0.170838954,0.0,0.0,3.085097426,-0.7917448948012574,1.0000000002510185,0.0,0
2,18,20,4,0.169808183,0.168804016,-0.001004167,-3.549411263,-1.150721861,14.7,13.549278139,0.0,0.0,3.084508414,0.261850175,0.0,0.169808183,0.0,0.0,3.084508414,-1.1507218611853656,0.9999999998389137,0.0,0
2,18,21,4,0.168804016,0.167829794,-0.000974222,-4.794799753,-1.554767,14.7,13.145233,0.0,0.0,3.083934605,0.261850175,0.0,0.168804016,0.0,0.0,3.083934605,-1.5547669996718365,1.0000000002110692,0.0,0
2,18,22,4,0.167829794,0.166887882,-0.000941912,-6.138170619,-1.99072926,14.7,12.70927074,0.0,0.0,3.083377906,0.261850175,0.0,0.167829794,0.0,0.0,3.083377906,-1.9907292606124034,0.9999999996923723,0.0,0
2,18,23,4,0.166887882,0.165979593,-0.000908289,-7.535724227,-2.444410035,14.7,12.255589965,0.0,0.0,3.082839671,0.261850175,0.0,0.166887882,0.0,0.0,3.082839671,-2.4444100346469173,1.0000000001444451,0.0,0
2,18,24,4,0.165979593,0.165105146,-0.000874448,-8.941894354,-2.901026653,14.7,11.798973347,0.0,0.0,3.082320649,0.261850175,0.0,0.165979593,0.0,0.0,3.082320649,-2.901026652402639,1.0000000002059137,0.0,0
2,19,1,4,0.165105146,0.164086311,-0.001018834,-2.936393864,-0.952811308,14.7,13.747188692,0.0,0.0,3.081820964,0.261850175,0.0,0.165105146,0.0,0.0,3.081820964,-0.9528113080873961,0.9999999999082756,0.0,0
2,19,2,4,0.164086311,0.163079597,-0.001006715,-3.439720273,-1.116343304,14.7,13.583656696,0.0,0.0,3.081238773,0.261850175,0.0,0.164086311,0.0,0.0,3.081238773,-1.116343304238954,0.9999999997859493,0.0,0
2,19,3,4,0.163079597,0.162083836,-0.000995761,-3.894394206,-1.264141376,14.7,13.435858624,0.0,0.0,3.080663508,0.261850175,0.0,0.163079597,0.0,0.0,3.080663508,-1.2641413760012636,0.9999999999990004,0.0,0
2,19,4,4,0.162083836,0.161097504,-0.000986331,-4.285566559,-1.391375023,14.7,13.308624977,0.0,0.0,3.080094501,0.261850175,0.0,0.162083836,0.0,0.0,3.080094501,-1.3913750235937972,0.9999999995732299,0.0,0
2,19,5,4,0.161097504,0.16011877,-0.000978734,-4.600462111,-1.493884064,14.7,13.206115936,0.0,0.0,3.079530883,0.261850175,0.0,0.161097504,0.0,0.0,3.079530883,-1.4938840640943167,0.9999999999368647,0.0,0
2,19,6,4,0.16011877,0.159145552,-0.000973218,-4.828796753,-1.568314804,14.7,13.131685196,0.0,0.0,3.078971607,0.261850175,0.0,0.16011877,0.0,0.0,3.078971607,-1.568314804209885,0.9999999998661716,0.0,0
2,19,7,4,0.159145552,0.158175588,-0.000969963,-4.963113349,-1.612229856,14.7,13.087770144,0.0,0.0,3.078415482,0.261850175,0.0,0.159145552,0.0,0.0,3.078415482,-1.612229855917805,1.000000000050982,0.0,0
2,19,8,4,0.158175588,0.157206374,-0.000969214,-4.993338673,-1.622340424,14.7,13.077659576,0.0,0.0,3.077861217,0.261850175,0.0,0.158175588,0.0,0.0,3.077861217,-1.622340424389577,0.9999999997598673,0.0,0
2,19,9,4,0.157206374,0.156226918,-0.000979456,-4.567177924,-1.484147457,14.7,13.215852543,0.0,0.0,3.077307381,0.261850175,0.0,0.157206374,0.0,0.0,3.077307381,-1.4841474570264908,0.9999999999821508,0.0,0
2,19,10,4,0.156226918,0.155223365,-0.001003553,-3.565951389,-1.159000265,14.7,13.540999735,0.0,0.0,3.076747692,0.261850175,0.0,0.156226918,0.0,0.0,3.076747692,-1.1590002645559796,1.0000000003831064,0.0,0
2,19,11,4,0.155223365,0.154187152,-0.001036214,-2.209656006,-0.718313021,14.7,13.981686979,0.0,0.0,3.076174233,0.261850175,0.0,0.155223365,0.0,0.0,3.076174233,-0.718313020860675,1.0000000001939615,0.0,0
2,19,12,4,0.154187152,0.153116891,-0.001070261,-0.796307074,-0.258912637,14.7,14.441087363,0.0,0.0,3.075582111,0.261850175,0.0,0.154187152,0.0,0.0,3.075582111,-0.25891263678246823,1.0000000008401744,0.0,0
2,19,13,4,0.153116891,0.152027442,-0.001089449,0.0,0.0,14.7,14.7,0.0,0.0,3.074970533,0.261850175,0.0,0.153116891,0.0,0.0,3.074970533,0.0,nan,0.0,0
2,19,14,4,0.152027442,0.150937992,-0.001089449,0.0,0.0,14.7,14.7,0.0,0.0,3.074347991,0.261850175,0.0,0.152027442,0.0,0.0,3.074347991,0.0,nan,0.0,0
2,19,15,4,0.150937992,0.149848543,-0.001089449,0.0,0.0,14.7,14.7,0.0,0.0,3.073725448,0.261850175,0.0,0.150937992,0.0,0.0,3.073725448,0.0,nan,0.0,0
2,19,16,4,0.149848543,0.148759094,-0.001089449,0.0,0.0,14.7,14.7,0.0,0.0,3.073102906,0.261850175,0.0,0.149848543,0.0,0.0,3.073102906,0.0,nan,0.0,0
2,19,17,4,0.148759094,0.147669644,-0.001089449,0.0,0.0,14.7,14.7,0.0,0.0,3.072480363,0.261850175,0.0,0.148759094,0.0,0.0,3.072480363,0.0,nan,0.0,0
2,19,18,4,0.147669644,0.146580195,-0.001089449,0.0,0.0,14.7,14.7,0.0,0.0,3.071857821,0.261850175,0.0,0.147669644,0.0,0.0,3.071857821,0.0,nan,0.0,0
2,19,19,4,0.146580195,0.145490746,-0.001089449,0.0,0.0,14.7,14.7,0.0,0.0,3.071235278,0.261850175,0.0,0.146580195,0.0,0.0,3.071235278,0.0,nan,0.0,0
2,19,20,4,0.145490746,0.144408297,-0.001082449,-0.290042825,-0.094457638,14.7,14.605542362,0.0,0.0,3.070612736,0.261850175,0.0,0.145490746,0.0,0.0,3.070612736,-0.09445763759119638,1.0000000043279043,0.0,0
2,19,21,4,0.144408297,0.143337621,-0.001070676,-0.777662527,-0.253310749,14.7,14.446689251,0.0,0.0,3.069994194,0.261850175,0.0,0.144408297,0.0,0.0,3.069994194,-0.25331074844371515,1.0000000021960571,0.0,0
2,19,22,4,0.143337621,0.142279647,-0.001057974,-1.303569364,-0.424700869,14.7,14.275299131,0.0,0.0,3.069382379,0.261850175,0.0,0.143337621,0.0,0.0,3.069382379,-0.4247008691125349,0.9999999997350254,0.0,0
2,19,23,4,0.142279647,0.14123489,-0.001044757,-1.850587849,-0.603037416,14.7,14.096962584,0.0,0.0,3.068777822,0.261850175,0.0,0.142279647,0.0,0.0,3.068777822,-0.6030374163072925,0.9999999994904256,0.0,0
2,19,24,4,0.14123489,0.140203434,-0.001031456,-2.400853016,-0.782500497,14.7,13.917499503,0.0,0.0,3.068180818,0.261850175,0.0,0.14123489,0.0,0.0,3.068180818,-0.7825004973354214,0.9999999995713468,0.0,0
2,20,1,4,0.140203434,0.139380974,-0.00082246,-11.051003997,-3.602501932,14.7,11.097498068,0.0,0.0,3.067591415,0.261850175,0.0,0.140203434,0.0,0.0,3.067591415,-3.6025019313075632,1.00000000019221,0.0,0
2,20,2,4,0.139380974,0.138581884,-0.00079909,-12.016489044,-3.917839345,14.7,10.782160655,0.0,0.0,3.067121438,0.261850175,0.0,0.139380974,0.0,0.0,3.067121438,-3.9178393444491975,1.0000000001405884,0.0,0
2,20,3,4,0.138581884,0.137803905,-0.00077798,-12.888196909,-4.202675443,14.7,10.497324557,0.0,0.0,3.066664815,0.261850175,0.0,0.138581884,0.0,0.0,3.066664815,-4.2026754427024,1.000000000070812,0.0,0
2,20,4,4,0.137803905,0.137044084,-0.000759821,-13.63760967,-4.447694078,14.7,10.252305922,0.0,0.0,3.066220255,0.261850175,0.0,0.137803905,0.0,0.0,3.066220255,-4.447694077997668,1.0000000000005242,0.0,0
2,20,5,4,0.137044084,0.136298877,-0.000745207,-14.240210289,-4.644880613,14.7,10.055119387,0.0,0.0,3.065786072,0.261850175,0.0,0.137044084,0.0,0.0,3.065786072,-4.644880612857061,1.0000000000307734,0.0,0
2,20,6,4,0.136298877,0.135564261,-0.000734616,-14.67628469,-4.787784647,14.7,9.912215353,0.0,0.0,3.065360239,0.261850175,0.0,0.136298877,0.0,0.0,3.065360239,-4.787784647062488,0.9999999999869483,0.0,0
2,20,7,4,0.135564261,0.134835866,-0.000728395,-14.9315667,-4.871731409,14.7,9.828268591,0.0,0.0,3.064940459,0.261850175,0.0,0.135564261,0.0,0.0,3.064940459,-4.871731408730769,1.0000000000552638,0.0,0
2,20,8,4,0.134835866,0.134108798,-0.000727068,-14.984412553,-4.889637482,14.7,9.810362518,0.0,0.0,3.064524233,0.261850175,0.0,0.134835866,0.0,0.0,3.064524233,-4.889637481616873,1.0000000000783549,0.0,0
2,20,9,4,0.134108798,0.133361651,-0.000747148,-14.152175751,-4.618692361,14.7,10.081307639,0.0,0.0,3.064108766,0.261850175,0.0,0.134108798,0.0,0.0,3.064108766,-4.618692361066141,0.9999999999856798,0.0,0
2,20,10,4,0.133361651,0.132567947,-0.000793703,-12.225667269,-3.990514672,14.7,10.709485328,0.0,0.0,3.063681824,0.261850175,0.0,0.133361651,0.0,0.0,3.063681824,-3.990514671996174,1.0000000000009588,0.0,0
2,20,11,4,0.132567947,0.131711399,-0.000856548,-9.626328452,-3.142543609,14.7,11.557456391,0.0,0.0,3.063228279,0.261850175,0.0,0.132567947,0.0,0.0,3.063228279,-3.1425436093004935,0.9999999999043789,0.0,0
2,20,12,4,0.131711399,0.130789467,-0.000921932,-6.922788431,-2.260326078,14.7,12.439673922,0.0,0.0,3.062738823,0.261850175,0.0,0.131711399,0.0,0.0,3.062738823,-2.2603260777616754,1.000000000105438,0.0,0
2,20,13,4,0.130789467,0.129813925,-0.000975542,-4.706471304,-1.53695149,14.7,13.16304851,0.0,0.0,3.062212005,0.261850175,0.0,0.130789467,0.0,0.0,3.062212005,-1.5369514900716352,0.9999999999533914,0.0,0
2,20,14,4,0.129813925,0.128808284,-0.001005641,-3.462216705,-1.130831923,14.7,13.569168077,0.0,0.0,3.061654552,0.261850175,0.0,0.129813925,0.0,0.0,3.061654552,-1.130831923130693,0.9999999998844276,0.0,0
2,20,15,4,0.128808284,0.127799312,-0.001008972,-3.323971958,-1.085882129,14.7,13.614117871,0.0,0.0,3.0610799,0.261850175,0.0,0.128808284,0.0,0.0,3.0610799,-1.0858821287219584,1.0000000002560514,0.0,0
2,20,16,4,0.127799312,0.12679497,-0.001004342,-3.514570453,-1.148363539,14.7,13.551636461,0.0,0.0,3.060503345,0.261850175,0.0,0.127799312,0.0,0.0,3.060503345,-1.1483635392007716,0.9999999998251672,0.0,0
2,20,17,4,0.12679497,0.125799726,-0.000995244,-3.889532014,-1.271118206,14.7,13.428881794,0.0,0.0,3.059929435,0.261850175,0.0,0.12679497,0.0,0.0,3.059929435,-1.2711182060314408,0.9999999999752652,0.0,0
2,20,18,4,0.125799726,0.124817752,-0.000981974,-4.436589773,-1.450168899,14.7,13.249831101,0.0,0.0,3.059360724,0.261850175,0.0,0.125799726,0.0,0.0,3.059360724,-1.450168899076185,0.9999999999474647,0.0,0
2,20,19,4,0.124817752,0.123852788,-0.000964964,-5.137846739,-1.679693807,14.7,13.020306193,0.0,0.0,3.058799596,0.261850175,0.0,0.124817752,0.0,0.0,3.058799596,-1.679693807243461,0.9999999998550563,0.0,0
2,20,20,4,0.123852788,0.122908022,-0.000944766,-5.970361289,-1.95221608,14.7,12.74778392,0.0,0.0,3.058248189,0.261850175,0.0,0.123852788,0.0,0.0,3.058248189,-1.95221607928172,1.0000000003679306,0.0,0
2,20,21,4,0.122908022,0.121985981,-0.000922041,-6.906897714,-2.258847799,14.7,12.441152201,0.0,0.0,3.057708322,0.261850175,0.0,0.122908022,0.0,0.0,3.057708322,-2.2588477992833225,0.9999999998745722,0.0,0
2,20,22,4,0.121985981,0.121088451,-0.00089753,-7.916817225,-2.589580428,14.7,12.110419572,0.0,0.0,3.057181442,0.261850175,0.0,0.121985981,0.0,0.0,3.057181442,-2.5895804273300964,1.000000000258692,0.0,0
2,20,23,4,0.121088451,0.120216418,-0.000872033,-8.967080307,-2.933612235,14.7,11.766387765,0.0,0.0,3.056668567,0.261850175,0.0,0.121088451,0.0,0.0,3.056668567,-2.933612235166483,0.9999999999432498,0.0,0
2,20,24,4,0.120216418,0.119370035,-0.000846383,-10.023327608,-3.279701962,14.7,11.420298038,0.0,0.0,3.056170263,0.261850175,0.0,0.120216418,0.0,0.0,3.056170263,-3.2797019620761887,0.9999999999767696,0.0,0
2,21,1,4,0.119370035,0.118800363,-0.000569672,-21.430722257,-7.0133901,14.7,7.6866099,0.0,0.0,3.055686615,0.261850175,0.0,0.119370035,0.0,0.0,3.055686615,-7.013390100869358,0.999999999876043,0.0,0
2,21,2,4,0.118800363,0.118251967,-0.000548397,-22.305513763,-7.30045095,14.7,7.39954905,0.0,0.0,3.055361089,0.261850175,0.0,0.118800363,0.0,0.0,3.055361089,-7.300450949416408,1.0000000000799392,0.0,0
2,21,3,4,0.118251967,0.117722775,-0.000529191,-23.094915161,-7.559592283,14.7,7.140407717,0.0,0.0,3.055047719,0.261850175,0.0,0.118251967,0.0,0.0,3.055047719,-7.559592283082109,0.9999999999891384,0.0,0
2,21,4,4,0.117722775,0.117210092,-0.000512683,-23.773055517,-7.782336331,14.7,6.917663669,0.0,0.0,3.054745324,0.261850175,0.0,0.117722775,0.0,0.0,3.054745324,-7.782336331026984,0.9999999999965326,0.0,0
2,21,5,4,0.117210092,0.116710679,-0.000499413,-24.317710241,-7.961397775,14.7,6.738602225,0.0,0.0,3.054452362,0.261850175,0.0,0.117210092,0.0,0.0,3.054452362,-7.961397775762724,0.9999999999041972,0.0,0
2,21,6,4,0.116710679,0.116220866,-0.000489813,-24.711029444,-8.090922853,14.7,6.609077147,0.0,0.0,3.054166984,0.261850175,0.0,0.116710679,0.0,0.0,3.054166984,-8.090922851780785,1.0000000001506892,0.0,0
2,21,7,4,0.116220866,0.115736668,-0.000484199,-24.940122936,-8.166681412,14.7,6.533318588,0.0,0.0,3.05388709,0.261850175,0.0,0.116220866,0.0,0.0,3.05388709,-8.16668141322802,0.9999999998496306,0.0,0
2,21,8,4,0.115736668,0.115253565,-0.000483103,-24.983014306,-8.181467506,14.7,6.518532494,0.0,0.0,3.053610405,0.261850175,0.0,0.115736668,0.0,0.0,3.053610405,-8.181467506494169,0.9999999999395991,0.0,0
2,21,9,4,0.115253565,0.114751884,-0.00050168,-24.215375436,-7.930797183,14.7,6.769202817,0.0,0.0,3.053334347,0.261850175,0.0,0.115253565,0.0,0.0,3.053334347,-7.930797182363075,1.0000000000803104,0.0,0
