prefix,sim_day_index,sim_year,julian,legacy_frdp_mm,open_proxy_frdp_mm,legacy_wat_frozwt_mm,open_wat_frozwt_mm
p29,1781,5,320,0.0,0.0,0.0,0.0
p29,1782,5,321,0.0,0.0,0.0,0.0
p29,1783,5,322,0.0,0.0,0.0,0.0
p29,1784,5,323,5.0,56.66666666666668,0.0,8.783333333333335
p29,1785,5,324,0.0,56.66666666666668,0.0,8.783333333333335
p29,1786,5,325,0.0,56.66666666666668,0.0,8.783333333333335
p29,1787,5,326,0.0,91.66666666666667,0.0,14.208333333333337
p29,1788,5,327,0.0,91.66666666666667,0.0,14.208333333333337
p29,1789,5,328,0.0,91.66666666666667,0.0,14.208333333333337
p29,1790,5,329,0.0,91.66666666666667,0.0,14.208333333333337
p29,1791,5,330,0.0,91.66666666666667,0.0,14.208333333333337
p29,1792,5,331,0.0,91.66666666666667,0.0,14.208333333333337
p29,1793,5,332,0.0,111.66666666666667,0.0,17.308333333333337
p29,1794,5,333,0.0,195.0,0.0,30.225000000000005
p29,1795,5,334,0.0,195.0,0.0,30.225000000000005
p29,1796,5,335,0.0,195.0,0.0,30.225000000000005
p29,1797,5,336,0.0,195.0,0.0,30.225000000000005
p29,1798,5,337,0.0,195.0,0.0,30.225000000000005
p29,1799,5,338,0.0,195.0,0.0,30.225000000000005
p29,1800,5,339,0.0,195.0,0.0,30.225000000000005
p29,1801,5,340,0.0,200.0,0.0,31.000000000000007
p29,1802,5,341,0.0,200.0,0.0,31.000000000000007
p29,1803,5,342,0.0,200.0,0.0,31.000000000000007
p29,1804,5,343,0.0,200.0,0.0,31.000000000000007
p29,1805,5,344,0.0,200.0,0.0,31.000000000000007
p29,1806,5,345,5.0,200.0,0.02,31.000000000000007
p29,1807,5,346,5.0,200.0,0.0,31.000000000000007
p29,1808,5,347,5.0,200.0,0.0,31.000000000000007
p29,1809,5,348,5.0,200.0,0.0,31.000000000000007
p29,1810,5,349,0.0,200.0,0.0,31.000000000000007
p29,1811,5,350,0.0,200.0,0.0,31.000000000000007
p29,1812,5,351,0.0,200.0,0.0,31.000000000000007
p29,1813,5,352,5.0,200.0,0.0,31.000000000000007
p29,1814,5,353,5.0,200.0,0.0,31.000000000000007
p29,1815,5,354,0.0,200.0,0.0,31.000000000000007
p29,1816,5,355,0.0,200.0,0.0,31.000000000000007
p29,1817,5,356,0.0,200.0,0.0,31.000000000000007
p29,1818,5,357,5.0,200.0,0.01,31.000000000000007
p29,1819,5,358,5.0,200.0,0.0,31.000000000000007
p29,1820,5,359,5.0,200.0,0.0,31.000000000000007
p29,1821,5,360,5.0,200.0,0.0,31.000000000000007
p29,1822,5,361,5.0,200.0,0.0,31.000000000000007
p29,1823,5,362,5.0,200.0,0.01,31.000000000000007
p29,1824,5,363,5.0,200.0,0.08,31.000000000000007
p29,1825,5,364,5.0,200.0,0.0,31.000000000000007
p29,1826,5,365,5.0,200.0,0.13,31.000000000000007
p29,1827,6,1,5.0,200.0,0.83,31.000000000000007
p29,1828,6,2,10.0,200.0,2.06,31.000000000000007
p29,1829,6,3,17.4,200.0,3.61,31.000000000000007
p29,1830,6,4,28.1,200.0,5.88,31.000000000000007
p29,1831,6,5,35.6,200.0,7.63,31.000000000000007
p29,1832,6,6,40.0,200.0,8.6,31.000000000000007
p29,1833,6,7,47.8,200.0,10.25,31.000000000000007
p29,1834,6,8,55.0,200.0,11.99,31.000000000000007
p29,1835,6,9,61.0,200.0,13.45,31.000000000000007
p29,1836,6,10,64.8,200.0,14.2,31.000000000000007
p29,1837,6,11,67.7,200.0,14.75,31.000000000000007
p29,1838,6,12,70.0,200.0,15.47,31.000000000000007
p29,1839,6,13,72.9,200.0,16.02,31.000000000000007
p29,1840,6,14,76.8,200.0,16.72,31.000000000000007
p29,1841,6,15,81.1,200.0,17.76,31.000000000000007
p29,1842,6,16,83.6,200.0,18.25,31.000000000000007
p29,1843,6,17,85.4,200.0,18.55,31.000000000000007
p29,1844,6,18,90.0,200.0,19.46,31.000000000000007
p29,1845,6,19,91.8,200.0,20.07,31.000000000000007
p29,1846,6,20,94.8,200.0,20.79,31.000000000000007
p29,1847,6,21,98.9,200.0,21.59,31.000000000000007
p29,1848,6,22,101.9,200.0,22.45,31.000000000000007
p29,1849,6,23,106.2,200.0,23.5,31.000000000000007
p29,1850,6,24,111.4,200.0,25.02,31.000000000000007
p29,1851,6,25,115.5,200.0,26.03,31.000000000000007
p29,1852,6,26,120.0,200.0,27.2,31.000000000000007
p29,1853,6,27,121.5,200.0,27.76,31.000000000000007
p29,1854,6,28,124.2,200.0,28.44,31.000000000000007
p29,1855,6,29,126.7,200.0,29.07,31.000000000000007
p29,1856,6,30,130.0,200.0,30.1,31.000000000000007
p29,1857,6,31,131.4,200.0,30.5,31.000000000000007
p29,1858,6,32,133.4,200.0,31.01,31.000000000000007
p29,1859,6,33,135.7,200.0,31.59,31.000000000000007
p29,1860,6,34,136.9,200.0,31.9,31.000000000000007
p29,1861,6,35,140.0,200.0,32.96,31.000000000000007
p29,1862,6,36,145.2,200.0,34.32,31.000000000000007
p29,1863,6,37,150.0,200.0,35.89,31.000000000000007
p29,1864,6,38,154.8,200.0,37.03,31.000000000000007
p29,1865,6,39,160.0,200.0,38.52,31.000000000000007
p29,1866,6,40,161.3,200.0,38.96,31.000000000000007
p29,1867,6,41,164.0,200.0,39.67,31.000000000000007
p29,1868,6,42,170.0,200.0,41.4,31.000000000000007
p29,1869,6,43,174.0,200.0,42.56,31.000000000000007
p29,1870,6,44,180.0,200.0,44.14,31.000000000000007
p29,1871,6,45,182.6,200.0,45.09,31.000000000000007
p29,1872,6,46,185.6,200.0,45.88,31.000000000000007
p29,1873,6,47,188.9,200.0,46.75,31.000000000000007
p29,1874,6,48,190.0,200.0,47.5,31.000000000000007
p29,1875,6,49,191.6,200.0,47.72,31.000000000000007
p29,1876,6,50,193.2,200.0,48.12,31.000000000000007
p29,1877,6,51,194.0,200.0,48.35,31.000000000000007
p29,1878,6,52,195.4,200.0,48.72,31.000000000000007
p29,1879,6,53,196.2,200.0,48.95,31.000000000000007
p29,1880,6,54,196.9,200.0,49.12,31.000000000000007
p29,1881,6,55,197.7,200.0,49.34,31.000000000000007
p29,1882,6,56,198.4,200.0,49.52,31.000000000000007
p29,1883,6,57,200.0,200.0,50.1,31.000000000000007
p29,1884,6,58,200.0,200.0,50.32,31.000000000000007
p29,1885,6,59,203.0,200.0,51.01,31.000000000000007
p29,1886,6,60,206.7,200.0,52.06,31.000000000000007
p29,1887,6,61,210.3,200.0,53.08,31.000000000000007
p29,1888,6,62,212.7,200.0,53.77,31.000000000000007
p29,1889,6,63,213.6,200.0,54.02,31.000000000000007
p29,1890,6,64,214.3,200.0,54.21,31.000000000000007
p29,1891,6,65,214.8,200.0,54.36,31.000000000000007
p29,1892,6,66,216.0,200.0,54.7,31.000000000000007
p29,1893,6,67,218.3,200.0,55.34,31.000000000000007
p29,1894,6,68,220.0,200.0,56.17,31.000000000000007
p29,1895,6,69,221.2,200.0,56.39,31.000000000000007
p29,1896,6,70,221.5,200.0,56.46,31.000000000000007
p29,1897,6,71,221.5,0.0,55.93,0.0
p29,1898,6,72,221.5,0.0,50.97,0.0
p29,1899,6,73,221.5,0.0,46.18,0.0
p29,1900,6,74,221.5,0.0,40.93,0.0
p29,1901,6,75,221.5,0.0,34.82,0.0
p29,1902,6,76,221.5,0.0,29.65,0.0
p29,1903,6,77,221.5,0.0,27.41,0.0
p29,1904,6,78,221.5,0.0,23.8,0.0
p29,1905,6,79,221.5,0.0,21.85,0.0
p29,1906,6,80,221.5,0.0,19.77,0.0
p29,1907,6,81,221.5,0.0,17.63,0.0
p29,1908,6,82,221.5,0.0,14.34,0.0
p29,1909,6,83,221.5,0.0,11.48,0.0
p29,1910,6,84,221.5,0.0,10.81,0.0
p29,1911,6,85,221.5,0.0,9.0,0.0
p29,1912,6,86,221.5,0.0,7.64,0.0
p29,1913,6,87,221.5,0.0,6.94,0.0
p29,1914,6,88,221.5,0.0,6.09,0.0
p29,1915,6,89,221.5,0.0,4.69,0.0
p29,1916,6,90,221.5,0.0,3.14,0.0
p29,1917,6,91,221.5,0.0,0.78,0.0
p29,1918,6,92,221.5,0.0,0.0,0.0
p29,1919,6,93,5.0,0.0,0.0,0.0
p29,1920,6,94,10.0,200.0,2.32,31.000000000000007
p29,1921,6,95,15.0,200.0,0.77,31.000000000000007
p29,1922,6,96,20.0,200.0,0.0,31.000000000000007
p29,1923,6,97,0.0,200.0,0.0,31.000000000000007
p29,1925,6,99,5.0,51.666666666666664,0.0,8.008333333333335
p29,1926,6,100,5.0,83.33333333333334,0.0,12.91666666666667
p29,1927,6,101,0.0,83.33333333333334,0.0,12.91666666666667
p29,1928,6,102,0.0,83.33333333333334,0.0,12.91666666666667
p29,1929,6,103,5.0,83.33333333333334,0.0,12.91666666666667
p29,1930,6,104,0.0,83.33333333333334,0.0,12.91666666666667
p29,2091,6,265,0.0,0.0,0.0,0.0
p29,2092,6,266,0.0,0.0,0.0,0.0
p29,2114,6,288,5.0,0.0,0.0,0.0
p29,2115,6,289,5.0,0.0,0.0,0.0
p29,2119,6,293,0.0,0.0,0.0,0.0
p29,2120,6,294,5.0,0.0,0.0,0.0
p29,2121,6,295,7.6,0.0,0.0,0.0
p29,2123,6,297,0.0,0.0,0.0,0.0
p29,2124,6,298,5.0,0.0,0.0,0.0
p29,2128,6,302,0.0,0.0,0.0,0.0
p29,2129,6,303,5.0,0.0,0.01,0.0
p29,2130,6,304,5.0,0.0,0.0,0.0
p29,2131,6,305,0.0,0.0,0.0,0.0
p29,2132,6,306,0.0,73.33333333333334,0.0,11.36666666666667
p29,2133,6,307,0.0,156.66666666666669,0.0,24.28333333333334
p29,2134,6,308,0.0,200.0,0.0,31.000000000000007
p29,2135,6,309,0.0,200.0,0.0,31.000000000000007
p29,2136,6,310,0.0,200.0,0.0,31.000000000000007
p29,2137,6,311,0.0,200.0,0.0,31.000000000000007
p29,2138,6,312,0.0,200.0,0.0,31.000000000000007
p29,2139,6,313,0.0,200.0,0.0,31.000000000000007
p29,2140,6,314,0.0,200.0,0.0,31.000000000000007
p29,2141,6,315,5.0,200.0,0.0,31.000000000000007
p29,2142,6,316,0.0,200.0,0.0,31.000000000000007
p29,2143,6,317,0.0,200.0,0.0,31.000000000000007
p29,2144,6,318,0.0,200.0,0.0,31.000000000000007
p29,2145,6,319,0.0,200.0,0.0,31.000000000000007
p29,2146,6,320,5.0,200.0,0.0,31.000000000000007
p29,2147,6,321,0.0,200.0,0.0,31.000000000000007
p29,2148,6,322,5.0,200.0,0.0,31.000000000000007
p29,2149,6,323,0.0,200.0,0.0,31.000000000000007
p29,2150,6,324,0.0,200.0,0.0,31.000000000000007
p29,2151,6,325,5.0,200.0,0.08,31.000000000000007
p29,2152,6,326,5.0,200.0,0.02,31.000000000000007
p29,2153,6,327,11.1,200.0,1.61,31.000000000000007
p29,2154,6,328,20.0,200.0,1.9,31.000000000000007
p29,2155,6,329,21.9,200.0,1.42,31.000000000000007
p29,2156,6,330,17.4,200.0,0.0,31.000000000000007
p29,2157,6,331,5.0,200.0,0.0,31.000000000000007
p29,2158,6,332,0.0,200.0,0.0,31.000000000000007
p29,2159,6,333,0.0,200.0,0.0,31.000000000000007
p29,2160,6,334,0.0,200.0,0.0,31.000000000000007
p29,2161,6,335,0.0,200.0,0.0,31.000000000000007
p29,2162,6,336,0.0,200.0,0.0,31.000000000000007
p29,2163,6,337,0.0,200.0,0.0,31.000000000000007
p29,2164,6,338,0.0,200.0,0.0,31.000000000000007
p29,2165,6,339,0.0,200.0,0.0,31.000000000000007
p29,2166,6,340,0.0,200.0,0.0,31.000000000000007
p29,2167,6,341,5.0,200.0,0.02,31.000000000000007
p29,2168,6,342,5.0,200.0,0.0,31.000000000000007
p29,2169,6,343,5.0,200.0,0.17,31.000000000000007
p29,2170,6,344,5.0,200.0,0.32,31.000000000000007
p29,2171,6,345,5.0,200.0,0.31,31.000000000000007
p29,2172,6,346,5.0,200.0,0.11,31.000000000000007
p29,2173,6,347,5.0,200.0,0.0,31.000000000000007
p29,2174,6,348,0.0,200.0,0.0,31.000000000000007
p29,2175,6,349,5.0,200.0,0.04,31.000000000000007
p29,2176,6,350,5.0,200.0,0.0,31.000000000000007
p29,2177,6,351,0.0,200.0,0.0,31.000000000000007
p29,2178,6,352,0.0,200.0,0.0,31.000000000000007
p29,2179,6,353,5.0,200.0,0.0,31.000000000000007
p29,2180,6,354,5.0,200.0,0.02,31.000000000000007
p29,2181,6,355,5.0,200.0,0.0,31.000000000000007
p29,2182,6,356,5.0,200.0,0.01,31.000000000000007
p29,2183,6,357,5.0,200.0,0.0,31.000000000000007
p29,2184,6,358,5.0,200.0,0.01,31.000000000000007
p29,2185,6,359,5.0,200.0,0.35,31.000000000000007
p29,2186,6,360,5.0,200.0,0.63,31.000000000000007
p29,2187,6,361,4.2,200.0,0.89,31.000000000000007
p29,2188,6,362,8.0,200.0,1.51,31.000000000000007
p29,2189,6,363,10.0,200.0,2.01,31.000000000000007
p29,2190,6,364,10.0,200.0,2.15,31.000000000000007
p29,2191,6,365,10.0,200.0,2.1,31.000000000000007
p29,2192,7,1,10.0,200.0,2.08,31.000000000000007
p29,2193,7,2,14.5,200.0,2.88,31.000000000000007
p29,2194,7,3,23.4,200.0,4.64,31.000000000000007
p29,2195,7,4,30.0,200.0,5.94,31.000000000000007
p29,2196,7,5,40.0,200.0,8.23,31.000000000000007
p29,2197,7,6,50.0,200.0,10.73,31.000000000000007
p29,2198,7,7,61.6,200.0,13.22,31.000000000000007
p29,2199,7,8,68.8,200.0,14.67,31.000000000000007
p29,2200,7,9,71.7,200.0,15.53,31.000000000000007
p29,2201,7,10,76.4,200.0,16.37,31.000000000000007
p29,2202,7,11,80.0,200.0,17.18,31.000000000000007
p29,2203,7,12,82.6,200.0,17.79,31.000000000000007
p29,2204,7,13,85.8,200.0,18.31,31.000000000000007
p29,2205,7,14,90.0,200.0,19.36,31.000000000000007
p29,2206,7,15,97.0,200.0,20.51,31.000000000000007
p29,2207,7,16,100.0,200.0,21.02,31.000000000000007
p29,2208,7,17,101.3,200.0,21.44,31.000000000000007
p29,2209,7,18,104.7,200.0,22.3,31.000000000000007
p29,2210,7,19,113.8,200.0,24.93,31.000000000000007
p29,2211,7,20,120.0,200.0,26.89,31.000000000000007
p29,2212,7,21,124.1,200.0,27.89,31.000000000000007
p29,2213,7,22,128.2,200.0,28.93,31.000000000000007
p29,2214,7,23,132.7,200.0,30.36,31.000000000000007
p29,2215,7,24,138.1,200.0,31.72,31.000000000000007
p29,2216,7,25,141.2,200.0,32.77,31.000000000000007
p29,2217,7,26,143.7,200.0,33.4,31.000000000000007
p29,2218,7,27,147.6,200.0,34.4,31.000000000000007
p29,2219,7,28,151.3,200.0,35.59,31.000000000000007
p29,2220,7,29,155.4,200.0,36.65,31.000000000000007
p29,2221,7,30,162.6,200.0,38.72,31.000000000000007
p29,2222,7,31,170.0,200.0,40.79,31.000000000000007
p29,2223,7,32,176.0,200.0,42.41,31.000000000000007
p29,2224,7,33,183.4,200.0,44.55,31.000000000000007
p29,2225,7,34,190.0,200.0,46.57,31.000000000000007
p29,2226,7,35,196.4,200.0,48.14,31.000000000000007
p29,2227,7,36,201.0,200.0,49.58,31.000000000000007
p29,2228,7,37,203.9,200.0,50.35,31.000000000000007
p29,2229,7,38,204.9,200.0,50.62,31.000000000000007
p29,2230,7,39,205.6,200.0,50.82,31.000000000000007
p29,2231,7,40,206.4,200.0,51.04,31.000000000000007
p29,2232,7,41,206.8,200.0,51.13,31.000000000000007
p29,2233,7,42,207.4,200.0,51.3,31.000000000000007
p29,2234,7,43,209.1,200.0,51.76,31.000000000000007
p29,2235,7,44,210.4,200.0,52.1,31.000000000000007
p29,2236,7,45,211.7,200.0,52.46,31.000000000000007
p29,2237,7,46,213.1,200.0,52.84,31.000000000000007
p29,2238,7,47,216.2,200.0,53.68,31.000000000000007
p29,2239,7,48,218.6,200.0,54.33,31.000000000000007
p29,2240,7,49,221.2,200.0,55.27,31.000000000000007
p29,2241,7,50,222.2,200.0,55.56,31.000000000000007
p29,2242,7,51,223.2,200.0,55.83,31.000000000000007
p29,2243,7,52,224.7,200.0,56.24,31.000000000000007
p29,2244,7,53,225.6,200.0,56.47,31.000000000000007
p29,2245,7,54,225.6,200.0,56.48,31.000000000000007
p29,2246,7,55,226.5,200.0,56.72,31.000000000000007
p29,2247,7,56,227.3,200.0,56.93,31.000000000000007
p29,2248,7,57,228.7,200.0,57.31,31.000000000000007
p29,2249,7,58,233.2,200.0,58.55,31.000000000000007
p29,2250,7,59,241.0,200.0,60.92,31.000000000000007
p29,2251,7,60,250.2,200.0,63.44,31.000000000000007
p29,2252,7,61,255.8,200.0,64.96,31.000000000000007
p29,2253,7,62,263.6,200.0,67.34,31.000000000000007
p29,2254,7,63,273.0,200.0,69.91,31.000000000000007
p29,2255,7,64,277.0,200.0,71.02,31.000000000000007
p29,2256,7,65,280.0,200.0,72.11,31.000000000000007
p29,2257,7,66,285.6,200.0,73.64,31.000000000000007
p29,2258,7,67,294.0,200.0,75.93,31.000000000000007
p29,2259,7,68,301.1,200.0,78.11,31.000000000000007
p29,2260,7,69,307.4,200.0,79.83,31.000000000000007
p29,2261,7,70,310.3,200.0,80.63,31.000000000000007
p29,2262,7,71,311.0,200.0,80.81,31.000000000000007
p29,2263,7,72,311.0,0.0,80.82,0.0
p29,2264,7,73,311.7,0.0,72.42,0.0
p29,2265,7,74,311.7,0.0,58.2,0.0
p29,2266,7,75,311.7,0.0,48.32,0.0
p29,2267,7,76,311.7,0.0,39.13,0.0
p29,2268,7,77,311.7,0.0,29.41,0.0
p29,2269,7,78,311.7,0.0,25.78,0.0
p29,2270,7,79,311.7,10.000000000000002,24.28,1.5500000000000005
p29,2271,7,80,311.7,75.00000000000001,25.37,11.625000000000004
p29,2272,7,81,311.7,166.66666666666669,30.7,25.83333333333334
p29,2273,7,82,311.7,166.66666666666669,23.77,25.83333333333334
p29,2274,7,83,311.7,166.66666666666669,22.85,25.83333333333334
p29,2275,7,84,311.7,166.66666666666669,16.33,25.83333333333334
p29,2276,7,85,311.7,200.0,32.28,31.000000000000007
p29,2277,7,86,311.7,200.0,34.35,31.000000000000007
p29,2278,7,87,311.7,200.0,35.56,31.000000000000007
p29,2279,7,88,311.7,200.0,36.2,31.000000000000007
p29,2280,7,89,311.7,200.0,36.45,31.000000000000007
p29,2281,7,90,311.7,200.0,27.83,31.000000000000007
p29,2282,7,91,311.7,200.0,23.23,31.000000000000007
p29,2283,7,92,311.7,200.0,13.7,31.000000000000007
p29,2284,7,93,311.7,200.0,3.39,31.000000000000007
p29,2285,7,94,320.0,200.0,0.0,31.000000000000007
p29,2286,7,95,30.0,200.0,1.09,31.000000000000007
p29,2287,7,96,24.4,200.0,0.83,31.000000000000007
p29,2288,7,97,12.4,200.0,2.47,31.000000000000007
p29,2289,7,98,26.4,200.0,5.37,31.000000000000007
p29,2290,7,99,30.0,200.0,0.07,31.000000000000007
p29,2291,7,100,17.9,200.0,0.0,31.000000000000007
p29,2292,7,101,10.0,200.0,0.0,31.000000000000007
p29,2295,7,104,20.0,0.0,0.11,0.0
p29,2296,7,105,7.9,0.0,0.0,0.0
p29,2297,7,106,6.6,0.0,0.0,0.0
p29,2298,7,107,10.0,0.0,0.0,0.0
p29,2299,7,108,10.0,0.0,0.0,0.0
p29,2305,7,114,11.2,0.0,0.0,0.0
p29,2308,7,117,14.8,0.0,0.0,0.0
p29,2309,7,118,10.0,0.0,0.0,0.0
p29,2310,7,119,5.0,0.0,0.0,0.0
p29,2312,7,121,3.0,0.0,0.0,0.0
p29,2449,7,258,14.4,0.0,0.0,0.0
p29,2467,7,276,22.6,0.0,0.0,0.0
p29,2468,7,277,70.0,0.0,0.0,0.0
p29,2469,7,278,12.6,0.0,0.0,0.0
p29,2473,7,282,16.2,0.0,0.0,0.0
p29,2475,7,284,63.5,0.0,0.0,0.0
p29,2476,7,285,51.8,0.0,0.0,0.0
p29,2483,7,292,0.0,0.0,0.0,0.0
p29,2484,7,293,0.0,0.0,0.0,0.0
p29,2489,7,298,0.0,0.0,0.0,0.0
p29,2493,7,302,0.0,0.0,0.0,0.0
p29,2495,7,304,0.0,0.0,0.0,0.0
p29,2496,7,305,0.0,111.66666666666667,0.0,17.308333333333337
p29,2497,7,306,0.0,140.0,0.0,21.700000000000006
p29,2498,7,307,0.0,140.0,0.0,21.700000000000006
p29,2499,7,308,0.0,140.0,0.0,21.700000000000006
p29,2500,7,309,0.0,140.0,0.0,21.700000000000006
p29,2501,7,310,0.0,0.0,0.0,0.0
p29,2503,7,312,0.0,0.0,0.0,0.0
p29,2504,7,313,0.0,0.0,0.0,0.0
p29,2505,7,314,0.0,63.333333333333336,0.0,9.81666666666667
p29,2506,7,315,0.0,166.66666666666669,0.0,25.83333333333334
p29,2507,7,316,5.0,200.0,0.0,31.000000000000007
p29,2508,7,317,5.0,200.0,0.16,31.000000000000007
p29,2509,7,318,5.0,200.0,0.0,31.000000000000007
p29,2510,7,319,5.0,200.0,0.0,31.000000000000007
p29,2511,7,320,0.0,200.0,0.0,31.000000000000007
p29,2512,7,321,0.0,61.66666666666665,0.0,9.558333333333332
p29,2513,7,322,0.0,61.66666666666665,0.0,9.558333333333332
p29,2514,7,323,0.0,140.0,0.0,21.700000000000006
p29,2515,7,324,0.0,166.66666666666669,0.0,25.83333333333334
p29,2516,7,325,0.0,166.66666666666669,0.0,25.83333333333334
p29,2517,7,326,0.0,195.0,0.0,30.225000000000005
p29,2518,7,327,0.0,195.0,0.0,30.225000000000005
p29,2519,7,328,0.0,195.0,0.0,30.225000000000005
p29,2520,7,329,0.0,200.0,0.0,31.000000000000007
p29,2521,7,330,0.0,200.0,0.0,31.000000000000007
p29,2522,7,331,0.0,200.0,0.0,31.000000000000007
p29,2523,7,332,0.0,200.0,0.0,31.000000000000007
p29,2524,7,333,0.0,200.0,0.0,31.000000000000007
p29,2525,7,334,0.0,200.0,0.0,31.000000000000007
p29,2526,7,335,0.0,200.0,0.0,31.000000000000007
p29,2527,7,336,0.0,200.0,0.0,31.000000000000007
p29,2528,7,337,0.0,200.0,0.0,31.000000000000007
p29,2529,7,338,0.0,200.0,0.0,31.000000000000007
p29,2530,7,339,0.0,200.0,0.0,31.000000000000007
p29,2531,7,340,0.0,200.0,0.0,31.000000000000007
p29,2532,7,341,0.0,200.0,0.0,31.000000000000007
p29,2533,7,342,0.0,200.0,0.0,31.000000000000007
p29,2534,7,343,0.0,200.0,0.0,31.000000000000007
p29,2535,7,344,0.0,200.0,0.0,31.000000000000007
p29,2536,7,345,0.0,200.0,0.0,31.000000000000007
p29,2537,7,346,0.0,200.0,0.0,31.000000000000007
p29,2538,7,347,0.0,200.0,0.0,31.000000000000007
p29,2539,7,348,0.0,200.0,0.0,31.000000000000007
p29,2540,7,349,0.0,200.0,0.0,31.000000000000007
p29,2541,7,350,0.0,200.0,0.0,31.000000000000007
p29,2542,7,351,0.0,200.0,0.0,31.000000000000007
p29,2543,7,352,5.0,200.0,0.0,31.000000000000007
p29,2544,7,353,5.0,200.0,0.0,31.000000000000007
p29,2545,7,354,5.0,200.0,0.27,31.000000000000007
p29,2546,7,355,5.0,200.0,0.44,31.000000000000007
p29,2547,7,356,5.0,200.0,0.22,31.000000000000007
p29,2548,7,357,5.0,200.0,0.0,31.000000000000007
p29,2549,7,358,0.0,200.0,0.0,31.000000000000007
p29,2550,7,359,5.0,200.0,0.62,31.000000000000007
p29,2551,7,360,7.5,200.0,1.62,31.000000000000007
p29,2552,7,361,12.8,200.0,2.89,31.000000000000007
p29,2553,7,362,15.5,200.0,3.34,31.000000000000007
p29,2554,7,363,18.5,200.0,3.87,31.000000000000007
p29,2555,7,364,23.1,200.0,5.12,31.000000000000007
p29,2556,7,365,25.8,200.0,5.62,31.000000000000007
p29,2557,7,366,28.1,200.0,6.05,31.000000000000007
p3,1,1,1,10.0,200.0,3.65,31.000000000000007
p3,2,1,2,17.9,200.0,5.95,31.000000000000007
p3,3,1,3,23.2,200.0,7.46,31.000000000000007
p3,4,1,4,38.9,200.0,11.44,31.000000000000007
p3,5,1,5,50.0,200.0,14.76,31.000000000000007
p3,6,1,6,66.0,200.0,18.49,31.000000000000007
p3,7,1,7,71.8,200.0,19.91,31.000000000000007
p3,8,1,8,73.9,200.0,20.61,31.000000000000007
p3,9,1,9,80.0,200.0,22.04,31.000000000000007
p3,10,1,10,84.3,200.0,23.26,31.000000000000007
p3,11,1,11,87.0,200.0,23.84,31.000000000000007
p3,12,1,12,96.7,200.0,26.33,31.000000000000007
p3,13,1,13,107.3,200.0,29.06,31.000000000000007
p3,14,1,14,111.9,200.0,30.41,31.000000000000007
p3,15,1,15,114.6,200.0,31.05,31.000000000000007
p3,16,1,16,117.2,200.0,31.65,31.000000000000007
p3,17,1,17,118.8,200.0,31.53,31.000000000000007
p3,18,1,18,121.9,200.0,33.02,31.000000000000007
p3,19,1,19,127.6,200.0,34.07,31.000000000000007
p3,20,1,20,130.0,200.0,35.17,31.000000000000007
p3,21,1,21,134.7,200.0,36.54,31.000000000000007
p3,22,1,22,136.8,200.0,37.05,31.000000000000007
p3,23,1,23,138.5,200.0,37.46,31.000000000000007
p3,24,1,24,140.0,200.0,38.13,31.000000000000007
p3,25,1,25,144.4,200.0,39.21,31.000000000000007
p3,26,1,26,148.6,200.0,40.24,31.000000000000007
p3,27,1,27,152.0,200.0,41.28,31.000000000000007
p3,28,1,28,155.5,200.0,42.11,31.000000000000007
p3,29,1,29,158.7,200.0,42.78,31.000000000000007
p3,30,1,30,163.6,200.0,44.24,31.000000000000007
p3,31,1,31,170.0,200.0,45.87,31.000000000000007
p3,32,1,32,175.4,200.0,47.31,31.000000000000007
p3,33,1,33,182.7,200.0,49.34,31.000000000000007
p3,34,1,34,187.2,200.0,50.5,31.000000000000007
p3,35,1,35,191.2,200.0,51.73,31.000000000000007
p3,36,1,36,193.2,200.0,52.23,31.000000000000007
p3,37,1,37,196.3,200.0,52.97,31.000000000000007
p3,38,1,38,198.6,200.0,53.52,31.000000000000007
p3,39,1,39,200.0,200.0,54.03,31.000000000000007
p3,40,1,40,201.9,200.0,54.59,31.000000000000007
p3,41,1,41,205.7,200.0,55.58,31.000000000000007
p3,42,1,42,207.7,200.0,56.1,31.000000000000007
p3,43,1,43,208.9,200.0,56.09,31.000000000000007
p3,44,1,44,215.3,200.0,58.1,31.000000000000007
p3,45,1,45,229.5,200.0,62.2,31.000000000000007
p3,46,1,46,236.2,200.0,64.08,31.000000000000007
p3,47,1,47,240.0,200.0,65.5,31.000000000000007
p3,48,1,48,245.1,200.0,66.81,31.000000000000007
p3,49,1,49,248.2,200.0,67.67,31.000000000000007
p3,50,1,50,253.7,200.0,69.19,31.000000000000007
p3,51,1,51,257.6,200.0,70.25,31.000000000000007
p3,52,1,52,260.0,200.0,70.9,31.000000000000007
p3,53,1,53,260.0,200.0,71.19,31.000000000000007
p3,54,1,54,261.8,200.0,71.61,31.000000000000007
p3,55,1,55,265.8,200.0,72.64,31.000000000000007
p3,56,1,56,271.9,200.0,74.13,31.000000000000007
p3,57,1,57,274.4,200.0,74.76,31.000000000000007
p3,58,1,58,277.0,200.0,75.37,31.000000000000007
p3,59,1,59,280.0,200.0,76.24,31.000000000000007
p3,60,1,60,280.0,200.0,76.52,31.000000000000007
p3,61,1,61,281.6,200.0,76.71,31.000000000000007
p3,62,1,62,285.6,200.0,77.61,31.000000000000007
p3,63,1,63,286.9,200.0,77.9,31.000000000000007
p3,64,1,64,289.7,200.0,78.49,31.000000000000007
p3,65,1,65,292.8,200.0,79.12,31.000000000000007
