candidate_id,temperature_pair_id,vpd_pair_id,photoperiod_pair_id,minimum_temperature_inactive_c,minimum_temperature_unconstrained_c,vapor_pressure_deficit_unconstrained_pa,vapor_pressure_deficit_inactive_pa,photoperiod_inactive_hours,photoperiod_unconstrained_hours,boundary_class,saturation_flags
GSI-4103,temperature-q05-q95,vpd-q05-q25,photoperiod-q05-q50,-14.298500000,12.610000000,111.993704700,221.146809000,11.239373219,13.947157389,INTERIOR,NONE
GSI-4104,temperature-q05-q95,vpd-q05-q25,photoperiod-q05-q75,-14.298500000,12.610000000,111.993704700,221.146809000,11.239373219,15.020315923,INTERIOR,NONE
GSI-4105,temperature-q05-q95,vpd-q05-q25,photoperiod-q05-q95,-14.298500000,12.610000000,111.993704700,221.146809000,11.239373219,15.287745094,INTERIOR,NONE
GSI-4106,temperature-q05-q95,vpd-q05-q25,photoperiod-q05-q100,-14.298500000,12.610000000,111.993704700,221.146809000,11.239373219,15.294208010,UPPER_SUPPORT_BOUNDARY,NONE
GSI-4107,temperature-q05-q95,vpd-q05-q25,photoperiod-q25-q50,-14.298500000,12.610000000,111.993704700,221.146809000,12.478643418,13.947157389,INTERIOR,NONE
GSI-4108,temperature-q05-q95,vpd-q05-q25,photoperiod-q25-q75,-14.298500000,12.610000000,111.993704700,221.146809000,12.478643418,15.020315923,INTERIOR,NONE
GSI-4109,temperature-q05-q95,vpd-q05-q25,photoperiod-q25-q95,-14.298500000,12.610000000,111.993704700,221.146809000,12.478643418,15.287745094,INTERIOR,NONE
GSI-4110,temperature-q05-q95,vpd-q05-q25,photoperiod-q25-q100,-14.298500000,12.610000000,111.993704700,221.146809000,12.478643418,15.294208010,UPPER_SUPPORT_BOUNDARY,NONE
GSI-4111,temperature-q05-q95,vpd-q05-q25,photoperiod-q50-q75,-14.298500000,12.610000000,111.993704700,221.146809000,13.947157389,15.020315923,INTERIOR,NONE
GSI-4112,temperature-q05-q95,vpd-q05-q25,photoperiod-q50-q95,-14.298500000,12.610000000,111.993704700,221.146809000,13.947157389,15.287745094,INTERIOR,NONE
GSI-4113,temperature-q05-q95,vpd-q05-q25,photoperiod-q50-q100,-14.298500000,12.610000000,111.993704700,221.146809000,13.947157389,15.294208010,UPPER_SUPPORT_BOUNDARY,NONE
GSI-4114,temperature-q05-q95,vpd-q05-q25,photoperiod-q75-q95,-14.298500000,12.610000000,111.993704700,221.146809000,15.020315923,15.287745094,INTERIOR,NONE
GSI-4115,temperature-q05-q95,vpd-q05-q25,photoperiod-q75-q100,-14.298500000,12.610000000,111.993704700,221.146809000,15.020315923,15.294208010,UPPER_SUPPORT_BOUNDARY,NONE
GSI-4116,temperature-q05-q95,vpd-q05-q25,photoperiod-q95-q100,-14.298500000,12.610000000,111.993704700,221.146809000,15.287745094,15.294208010,UPPER_SUPPORT_BOUNDARY,photoperiod
GSI-4117,temperature-q05-q95,vpd-q05-q50,photoperiod-q00-q05,-14.298500000,12.610000000,111.993704700,386.206216000,10.935970516,11.239373219,LOWER_SUPPORT_BOUNDARY,NONE
GSI-4118,temperature-q05-q95,vpd-q05-q50,photoperiod-q00-q25,-14.298500000,12.610000000,111.993704700,386.206216000,10.935970516,12.478643418,LOWER_SUPPORT_BOUNDARY,NONE
GSI-4119,temperature-q05-q95,vpd-q05-q50,photoperiod-q00-q50,-14.298500000,12.610000000,111.993704700,386.206216000,10.935970516,13.947157389,LOWER_SUPPORT_BOUNDARY,NONE
GSI-4120,temperature-q05-q95,vpd-q05-q50,photoperiod-q00-q75,-14.298500000,12.610000000,111.993704700,386.206216000,10.935970516,15.020315923,LOWER_SUPPORT_BOUNDARY,NONE
GSI-4121,temperature-q05-q95,vpd-q05-q50,photoperiod-q00-q95,-14.298500000,12.610000000,111.993704700,386.206216000,10.935970516,15.287745094,LOWER_SUPPORT_BOUNDARY,NONE
GSI-4122,temperature-q05-q95,vpd-q05-q50,photoperiod-q00-q100,-14.298500000,12.610000000,111.993704700,386.206216000,10.935970516,15.294208010,DOUBLE_BOUNDARY,NONE
GSI-4123,temperature-q05-q95,vpd-q05-q50,photoperiod-q05-q25,-14.298500000,12.610000000,111.993704700,386.206216000,11.239373219,12.478643418,INTERIOR,NONE
GSI-4124,temperature-q05-q95,vpd-q05-q50,photoperiod-q05-q50,-14.298500000,12.610000000,111.993704700,386.206216000,11.239373219,13.947157389,INTERIOR,NONE
GSI-4125,temperature-q05-q95,vpd-q05-q50,photoperiod-q05-q75,-14.298500000,12.610000000,111.993704700,386.206216000,11.239373219,15.020315923,INTERIOR,NONE
GSI-4126,temperature-q05-q95,vpd-q05-q50,photoperiod-q05-q95,-14.298500000,12.610000000,111.993704700,386.206216000,11.239373219,15.287745094,INTERIOR,NONE
GSI-4127,temperature-q05-q95,vpd-q05-q50,photoperiod-q05-q100,-14.298500000,12.610000000,111.993704700,386.206216000,11.239373219,15.294208010,UPPER_SUPPORT_BOUNDARY,NONE
GSI-4128,temperature-q05-q95,vpd-q05-q50,photoperiod-q25-q50,-14.298500000,12.610000000,111.993704700,386.206216000,12.478643418,13.947157389,INTERIOR,NONE
GSI-4129,temperature-q05-q95,vpd-q05-q50,photoperiod-q25-q75,-14.298500000,12.610000000,111.993704700,386.206216000,12.478643418,15.020315923,INTERIOR,NONE
GSI-4130,temperature-q05-q95,vpd-q05-q50,photoperiod-q25-q95,-14.298500000,12.610000000,111.993704700,386.206216000,12.478643418,15.287745094,INTERIOR,NONE
GSI-4131,temperature-q05-q95,vpd-q05-q50,photoperiod-q25-q100,-14.298500000,12.610000000,111.993704700,386.206216000,12.478643418,15.294208010,UPPER_SUPPORT_BOUNDARY,NONE
GSI-4132,temperature-q05-q95,vpd-q05-q50,photoperiod-q50-q75,-14.298500000,12.610000000,111.993704700,386.206216000,13.947157389,15.020315923,INTERIOR,NONE
GSI-4133,temperature-q05-q95,vpd-q05-q50,photoperiod-q50-q95,-14.298500000,12.610000000,111.993704700,386.206216000,13.947157389,15.287745094,INTERIOR,NONE
GSI-4134,temperature-q05-q95,vpd-q05-q50,photoperiod-q50-q100,-14.298500000,12.610000000,111.993704700,386.206216000,13.947157389,15.294208010,UPPER_SUPPORT_BOUNDARY,NONE
GSI-4135,temperature-q05-q95,vpd-q05-q50,photoperiod-q75-q95,-14.298500000,12.610000000,111.993704700,386.206216000,15.020315923,15.287745094,INTERIOR,NONE
GSI-4136,temperature-q05-q95,vpd-q05-q50,photoperiod-q75-q100,-14.298500000,12.610000000,111.993704700,386.206216000,15.020315923,15.294208010,UPPER_SUPPORT_BOUNDARY,NONE
GSI-4137,temperature-q05-q95,vpd-q05-q50,photoperiod-q95-q100,-14.298500000,12.610000000,111.993704700,386.206216000,15.287745094,15.294208010,UPPER_SUPPORT_BOUNDARY,photoperiod
GSI-4138,temperature-q05-q95,vpd-q05-q75,photoperiod-q00-q05,-14.298500000,12.610000000,111.993704700,655.895776750,10.935970516,11.239373219,LOWER_SUPPORT_BOUNDARY,NONE
GSI-4139,temperature-q05-q95,vpd-q05-q75,photoperiod-q00-q25,-14.298500000,12.610000000,111.993704700,655.895776750,10.935970516,12.478643418,LOWER_SUPPORT_BOUNDARY,NONE
GSI-4140,temperature-q05-q95,vpd-q05-q75,photoperiod-q00-q50,-14.298500000,12.610000000,111.993704700,655.895776750,10.935970516,13.947157389,LOWER_SUPPORT_BOUNDARY,NONE
GSI-4141,temperature-q05-q95,vpd-q05-q75,photoperiod-q00-q75,-14.298500000,12.610000000,111.993704700,655.895776750,10.935970516,15.020315923,LOWER_SUPPORT_BOUNDARY,NONE
GSI-4142,temperature-q05-q95,vpd-q05-q75,photoperiod-q00-q95,-14.298500000,12.610000000,111.993704700,655.895776750,10.935970516,15.287745094,LOWER_SUPPORT_BOUNDARY,NONE
GSI-4143,temperature-q05-q95,vpd-q05-q75,photoperiod-q00-q100,-14.298500000,12.610000000,111.993704700,655.895776750,10.935970516,15.294208010,DOUBLE_BOUNDARY,NONE
GSI-4144,temperature-q05-q95,vpd-q05-q75,photoperiod-q05-q25,-14.298500000,12.610000000,111.993704700,655.895776750,11.239373219,12.478643418,INTERIOR,NONE
GSI-4145,temperature-q05-q95,vpd-q05-q75,photoperiod-q05-q50,-14.298500000,12.610000000,111.993704700,655.895776750,11.239373219,13.947157389,INTERIOR,NONE
GSI-4146,temperature-q05-q95,vpd-q05-q75,photoperiod-q05-q75,-14.298500000,12.610000000,111.993704700,655.895776750,11.239373219,15.020315923,INTERIOR,NONE
GSI-4147,temperature-q05-q95,vpd-q05-q75,photoperiod-q05-q95,-14.298500000,12.610000000,111.993704700,655.895776750,11.239373219,15.287745094,INTERIOR,NONE
GSI-4148,temperature-q05-q95,vpd-q05-q75,photoperiod-q05-q100,-14.298500000,12.610000000,111.993704700,655.895776750,11.239373219,15.294208010,UPPER_SUPPORT_BOUNDARY,NONE
GSI-4149,temperature-q05-q95,vpd-q05-q75,photoperiod-q25-q50,-14.298500000,12.610000000,111.993704700,655.895776750,12.478643418,13.947157389,INTERIOR,NONE
GSI-4150,temperature-q05-q95,vpd-q05-q75,photoperiod-q25-q75,-14.298500000,12.610000000,111.993704700,655.895776750,12.478643418,15.020315923,INTERIOR,NONE
GSI-4151,temperature-q05-q95,vpd-q05-q75,photoperiod-q25-q95,-14.298500000,12.610000000,111.993704700,655.895776750,12.478643418,15.287745094,INTERIOR,NONE
GSI-4152,temperature-q05-q95,vpd-q05-q75,photoperiod-q25-q100,-14.298500000,12.610000000,111.993704700,655.895776750,12.478643418,15.294208010,UPPER_SUPPORT_BOUNDARY,NONE
GSI-4153,temperature-q05-q95,vpd-q05-q75,photoperiod-q50-q75,-14.298500000,12.610000000,111.993704700,655.895776750,13.947157389,15.020315923,INTERIOR,NONE
GSI-4154,temperature-q05-q95,vpd-q05-q75,photoperiod-q50-q95,-14.298500000,12.610000000,111.993704700,655.895776750,13.947157389,15.287745094,INTERIOR,NONE
GSI-4155,temperature-q05-q95,vpd-q05-q75,photoperiod-q50-q100,-14.298500000,12.610000000,111.993704700,655.895776750,13.947157389,15.294208010,UPPER_SUPPORT_BOUNDARY,NONE
GSI-4156,temperature-q05-q95,vpd-q05-q75,photoperiod-q75-q95,-14.298500000,12.610000000,111.993704700,655.895776750,15.020315923,15.287745094,INTERIOR,NONE
GSI-4157,temperature-q05-q95,vpd-q05-q75,photoperiod-q75-q100,-14.298500000,12.610000000,111.993704700,655.895776750,15.020315923,15.294208010,UPPER_SUPPORT_BOUNDARY,NONE
GSI-4158,temperature-q05-q95,vpd-q05-q75,photoperiod-q95-q100,-14.298500000,12.610000000,111.993704700,655.895776750,15.287745094,15.294208010,UPPER_SUPPORT_BOUNDARY,photoperiod
GSI-4159,temperature-q05-q95,vpd-q05-q95,photoperiod-q00-q05,-14.298500000,12.610000000,111.993704700,1100.647927550,10.935970516,11.239373219,LOWER_SUPPORT_BOUNDARY,NONE
GSI-4160,temperature-q05-q95,vpd-q05-q95,photoperiod-q00-q25,-14.298500000,12.610000000,111.993704700,1100.647927550,10.935970516,12.478643418,LOWER_SUPPORT_BOUNDARY,NONE
GSI-4161,temperature-q05-q95,vpd-q05-q95,photoperiod-q00-q50,-14.298500000,12.610000000,111.993704700,1100.647927550,10.935970516,13.947157389,LOWER_SUPPORT_BOUNDARY,NONE
GSI-4162,temperature-q05-q95,vpd-q05-q95,photoperiod-q00-q75,-14.298500000,12.610000000,111.993704700,1100.647927550,10.935970516,15.020315923,LOWER_SUPPORT_BOUNDARY,NONE
GSI-4163,temperature-q05-q95,vpd-q05-q95,photoperiod-q00-q95,-14.298500000,12.610000000,111.993704700,1100.647927550,10.935970516,15.287745094,LOWER_SUPPORT_BOUNDARY,NONE
GSI-4164,temperature-q05-q95,vpd-q05-q95,photoperiod-q00-q100,-14.298500000,12.610000000,111.993704700,1100.647927550,10.935970516,15.294208010,DOUBLE_BOUNDARY,NONE
GSI-4165,temperature-q05-q95,vpd-q05-q95,photoperiod-q05-q25,-14.298500000,12.610000000,111.993704700,1100.647927550,11.239373219,12.478643418,INTERIOR,NONE
GSI-4166,temperature-q05-q95,vpd-q05-q95,photoperiod-q05-q50,-14.298500000,12.610000000,111.993704700,1100.647927550,11.239373219,13.947157389,INTERIOR,NONE
GSI-4167,temperature-q05-q95,vpd-q05-q95,photoperiod-q05-q75,-14.298500000,12.610000000,111.993704700,1100.647927550,11.239373219,15.020315923,INTERIOR,NONE
GSI-4168,temperature-q05-q95,vpd-q05-q95,photoperiod-q05-q95,-14.298500000,12.610000000,111.993704700,1100.647927550,11.239373219,15.287745094,INTERIOR,NONE
GSI-4169,temperature-q05-q95,vpd-q05-q95,photoperiod-q05-q100,-14.298500000,12.610000000,111.993704700,1100.647927550,11.239373219,15.294208010,UPPER_SUPPORT_BOUNDARY,NONE
GSI-4170,temperature-q05-q95,vpd-q05-q95,photoperiod-q25-q50,-14.298500000,12.610000000,111.993704700,1100.647927550,12.478643418,13.947157389,INTERIOR,NONE
GSI-4171,temperature-q05-q95,vpd-q05-q95,photoperiod-q25-q75,-14.298500000,12.610000000,111.993704700,1100.647927550,12.478643418,15.020315923,INTERIOR,NONE
GSI-4172,temperature-q05-q95,vpd-q05-q95,photoperiod-q25-q95,-14.298500000,12.610000000,111.993704700,1100.647927550,12.478643418,15.287745094,INTERIOR,NONE
GSI-4173,temperature-q05-q95,vpd-q05-q95,photoperiod-q25-q100,-14.298500000,12.610000000,111.993704700,1100.647927550,12.478643418,15.294208010,UPPER_SUPPORT_BOUNDARY,NONE
GSI-4174,temperature-q05-q95,vpd-q05-q95,photoperiod-q50-q75,-14.298500000,12.610000000,111.993704700,1100.647927550,13.947157389,15.020315923,INTERIOR,NONE
GSI-4175,temperature-q05-q95,vpd-q05-q95,photoperiod-q50-q95,-14.298500000,12.610000000,111.993704700,1100.647927550,13.947157389,15.287745094,INTERIOR,NONE
GSI-4176,temperature-q05-q95,vpd-q05-q95,photoperiod-q50-q100,-14.298500000,12.610000000,111.993704700,1100.647927550,13.947157389,15.294208010,UPPER_SUPPORT_BOUNDARY,NONE
GSI-4177,temperature-q05-q95,vpd-q05-q95,photoperiod-q75-q95,-14.298500000,12.610000000,111.993704700,1100.647927550,15.020315923,15.287745094,INTERIOR,NONE
GSI-4178,temperature-q05-q95,vpd-q05-q95,photoperiod-q75-q100,-14.298500000,12.610000000,111.993704700,1100.647927550,15.020315923,15.294208010,UPPER_SUPPORT_BOUNDARY,NONE
GSI-4179,temperature-q05-q95,vpd-q05-q95,photoperiod-q95-q100,-14.298500000,12.610000000,111.993704700,1100.647927550,15.287745094,15.294208010,UPPER_SUPPORT_BOUNDARY,photoperiod
GSI-4180,temperature-q05-q95,vpd-q05-q100,photoperiod-q00-q05,-14.298500000,12.610000000,111.993704700,2155.325437000,10.935970516,11.239373219,DOUBLE_BOUNDARY,NONE
GSI-4181,temperature-q05-q95,vpd-q05-q100,photoperiod-q00-q25,-14.298500000,12.610000000,111.993704700,2155.325437000,10.935970516,12.478643418,DOUBLE_BOUNDARY,NONE
GSI-4182,temperature-q05-q95,vpd-q05-q100,photoperiod-q00-q50,-14.298500000,12.610000000,111.993704700,2155.325437000,10.935970516,13.947157389,DOUBLE_BOUNDARY,NONE
GSI-4183,temperature-q05-q95,vpd-q05-q100,photoperiod-q00-q75,-14.298500000,12.610000000,111.993704700,2155.325437000,10.935970516,15.020315923,DOUBLE_BOUNDARY,NONE
GSI-4184,temperature-q05-q95,vpd-q05-q100,photoperiod-q00-q95,-14.298500000,12.610000000,111.993704700,2155.325437000,10.935970516,15.287745094,DOUBLE_BOUNDARY,NONE
GSI-4185,temperature-q05-q95,vpd-q05-q100,photoperiod-q00-q100,-14.298500000,12.610000000,111.993704700,2155.325437000,10.935970516,15.294208010,DOUBLE_BOUNDARY,NONE
GSI-4186,temperature-q05-q95,vpd-q05-q100,photoperiod-q05-q25,-14.298500000,12.610000000,111.993704700,2155.325437000,11.239373219,12.478643418,UPPER_SUPPORT_BOUNDARY,NONE
GSI-4187,temperature-q05-q95,vpd-q05-q100,photoperiod-q05-q50,-14.298500000,12.610000000,111.993704700,2155.325437000,11.239373219,13.947157389,UPPER_SUPPORT_BOUNDARY,NONE
GSI-4188,temperature-q05-q95,vpd-q05-q100,photoperiod-q05-q75,-14.298500000,12.610000000,111.993704700,2155.325437000,11.239373219,15.020315923,UPPER_SUPPORT_BOUNDARY,NONE
GSI-4189,temperature-q05-q95,vpd-q05-q100,photoperiod-q05-q95,-14.298500000,12.610000000,111.993704700,2155.325437000,11.239373219,15.287745094,UPPER_SUPPORT_BOUNDARY,NONE
GSI-4190,temperature-q05-q95,vpd-q05-q100,photoperiod-q05-q100,-14.298500000,12.610000000,111.993704700,2155.325437000,11.239373219,15.294208010,UPPER_SUPPORT_BOUNDARY,NONE
GSI-4191,temperature-q05-q95,vpd-q05-q100,photoperiod-q25-q50,-14.298500000,12.610000000,111.993704700,2155.325437000,12.478643418,13.947157389,UPPER_SUPPORT_BOUNDARY,NONE
GSI-4192,temperature-q05-q95,vpd-q05-q100,photoperiod-q25-q75,-14.298500000,12.610000000,111.993704700,2155.325437000,12.478643418,15.020315923,UPPER_SUPPORT_BOUNDARY,NONE
GSI-4193,temperature-q05-q95,vpd-q05-q100,photoperiod-q25-q95,-14.298500000,12.610000000,111.993704700,2155.325437000,12.478643418,15.287745094,UPPER_SUPPORT_BOUNDARY,NONE
GSI-4194,temperature-q05-q95,vpd-q05-q100,photoperiod-q25-q100,-14.298500000,12.610000000,111.993704700,2155.325437000,12.478643418,15.294208010,UPPER_SUPPORT_BOUNDARY,NONE
GSI-4195,temperature-q05-q95,vpd-q05-q100,photoperiod-q50-q75,-14.298500000,12.610000000,111.993704700,2155.325437000,13.947157389,15.020315923,UPPER_SUPPORT_BOUNDARY,NONE
GSI-4196,temperature-q05-q95,vpd-q05-q100,photoperiod-q50-q95,-14.298500000,12.610000000,111.993704700,2155.325437000,13.947157389,15.287745094,UPPER_SUPPORT_BOUNDARY,NONE
GSI-4197,temperature-q05-q95,vpd-q05-q100,photoperiod-q50-q100,-14.298500000,12.610000000,111.993704700,2155.325437000,13.947157389,15.294208010,UPPER_SUPPORT_BOUNDARY,NONE
GSI-4198,temperature-q05-q95,vpd-q05-q100,photoperiod-q75-q95,-14.298500000,12.610000000,111.993704700,2155.325437000,15.020315923,15.287745094,UPPER_SUPPORT_BOUNDARY,NONE
GSI-4199,temperature-q05-q95,vpd-q05-q100,photoperiod-q75-q100,-14.298500000,12.610000000,111.993704700,2155.325437000,15.020315923,15.294208010,UPPER_SUPPORT_BOUNDARY,NONE
GSI-4200,temperature-q05-q95,vpd-q05-q100,photoperiod-q95-q100,-14.298500000,12.610000000,111.993704700,2155.325437000,15.287745094,15.294208010,UPPER_SUPPORT_BOUNDARY,photoperiod
GSI-4201,temperature-q05-q95,vpd-q25-q50,photoperiod-q00-q05,-14.298500000,12.610000000,221.146809000,386.206216000,10.935970516,11.239373219,LOWER_SUPPORT_BOUNDARY,NONE
GSI-4202,temperature-q05-q95,vpd-q25-q50,photoperiod-q00-q25,-14.298500000,12.610000000,221.146809000,386.206216000,10.935970516,12.478643418,LOWER_SUPPORT_BOUNDARY,NONE
GSI-4203,temperature-q05-q95,vpd-q25-q50,photoperiod-q00-q50,-14.298500000,12.610000000,221.146809000,386.206216000,10.935970516,13.947157389,LOWER_SUPPORT_BOUNDARY,NONE
GSI-4204,temperature-q05-q95,vpd-q25-q50,photoperiod-q00-q75,-14.298500000,12.610000000,221.146809000,386.206216000,10.935970516,15.020315923,LOWER_SUPPORT_BOUNDARY,NONE
GSI-4205,temperature-q05-q95,vpd-q25-q50,photoperiod-q00-q95,-14.298500000,12.610000000,221.146809000,386.206216000,10.935970516,15.287745094,LOWER_SUPPORT_BOUNDARY,NONE
GSI-4206,temperature-q05-q95,vpd-q25-q50,photoperiod-q00-q100,-14.298500000,12.610000000,221.146809000,386.206216000,10.935970516,15.294208010,DOUBLE_BOUNDARY,NONE
GSI-4207,temperature-q05-q95,vpd-q25-q50,photoperiod-q05-q25,-14.298500000,12.610000000,221.146809000,386.206216000,11.239373219,12.478643418,INTERIOR,NONE
GSI-4208,temperature-q05-q95,vpd-q25-q50,photoperiod-q05-q50,-14.298500000,12.610000000,221.146809000,386.206216000,11.239373219,13.947157389,INTERIOR,NONE
GSI-4209,temperature-q05-q95,vpd-q25-q50,photoperiod-q05-q75,-14.298500000,12.610000000,221.146809000,386.206216000,11.239373219,15.020315923,INTERIOR,NONE
GSI-4210,temperature-q05-q95,vpd-q25-q50,photoperiod-q05-q95,-14.298500000,12.610000000,221.146809000,386.206216000,11.239373219,15.287745094,INTERIOR,NONE
GSI-4211,temperature-q05-q95,vpd-q25-q50,photoperiod-q05-q100,-14.298500000,12.610000000,221.146809000,386.206216000,11.239373219,15.294208010,UPPER_SUPPORT_BOUNDARY,NONE
GSI-4212,temperature-q05-q95,vpd-q25-q50,photoperiod-q25-q50,-14.298500000,12.610000000,221.146809000,386.206216000,12.478643418,13.947157389,INTERIOR,NONE
GSI-4213,temperature-q05-q95,vpd-q25-q50,photoperiod-q25-q75,-14.298500000,12.610000000,221.146809000,386.206216000,12.478643418,15.020315923,INTERIOR,NONE
GSI-4214,temperature-q05-q95,vpd-q25-q50,photoperiod-q25-q95,-14.298500000,12.610000000,221.146809000,386.206216000,12.478643418,15.287745094,INTERIOR,NONE
GSI-4215,temperature-q05-q95,vpd-q25-q50,photoperiod-q25-q100,-14.298500000,12.610000000,221.146809000,386.206216000,12.478643418,15.294208010,UPPER_SUPPORT_BOUNDARY,NONE
GSI-4216,temperature-q05-q95,vpd-q25-q50,photoperiod-q50-q75,-14.298500000,12.610000000,221.146809000,386.206216000,13.947157389,15.020315923,INTERIOR,NONE
GSI-4217,temperature-q05-q95,vpd-q25-q50,photoperiod-q50-q95,-14.298500000,12.610000000,221.146809000,386.206216000,13.947157389,15.287745094,INTERIOR,NONE
GSI-4218,temperature-q05-q95,vpd-q25-q50,photoperiod-q50-q100,-14.298500000,12.610000000,221.146809000,386.206216000,13.947157389,15.294208010,UPPER_SUPPORT_BOUNDARY,NONE
GSI-4219,temperature-q05-q95,vpd-q25-q50,photoperiod-q75-q95,-14.298500000,12.610000000,221.146809000,386.206216000,15.020315923,15.287745094,INTERIOR,NONE
GSI-4220,temperature-q05-q95,vpd-q25-q50,photoperiod-q75-q100,-14.298500000,12.610000000,221.146809000,386.206216000,15.020315923,15.294208010,UPPER_SUPPORT_BOUNDARY,NONE
GSI-4221,temperature-q05-q95,vpd-q25-q50,photoperiod-q95-q100,-14.298500000,12.610000000,221.146809000,386.206216000,15.287745094,15.294208010,UPPER_SUPPORT_BOUNDARY,photoperiod
GSI-4222,temperature-q05-q95,vpd-q25-q75,photoperiod-q00-q05,-14.298500000,12.610000000,221.146809000,655.895776750,10.935970516,11.239373219,LOWER_SUPPORT_BOUNDARY,NONE
GSI-4223,temperature-q05-q95,vpd-q25-q75,photoperiod-q00-q25,-14.298500000,12.610000000,221.146809000,655.895776750,10.935970516,12.478643418,LOWER_SUPPORT_BOUNDARY,NONE
GSI-4224,temperature-q05-q95,vpd-q25-q75,photoperiod-q00-q50,-14.298500000,12.610000000,221.146809000,655.895776750,10.935970516,13.947157389,LOWER_SUPPORT_BOUNDARY,NONE
GSI-4225,temperature-q05-q95,vpd-q25-q75,photoperiod-q00-q75,-14.298500000,12.610000000,221.146809000,655.895776750,10.935970516,15.020315923,LOWER_SUPPORT_BOUNDARY,NONE
GSI-4226,temperature-q05-q95,vpd-q25-q75,photoperiod-q00-q95,-14.298500000,12.610000000,221.146809000,655.895776750,10.935970516,15.287745094,LOWER_SUPPORT_BOUNDARY,NONE
GSI-4227,temperature-q05-q95,vpd-q25-q75,photoperiod-q00-q100,-14.298500000,12.610000000,221.146809000,655.895776750,10.935970516,15.294208010,DOUBLE_BOUNDARY,NONE
GSI-4228,temperature-q05-q95,vpd-q25-q75,photoperiod-q05-q25,-14.298500000,12.610000000,221.146809000,655.895776750,11.239373219,12.478643418,INTERIOR,NONE
GSI-4229,temperature-q05-q95,vpd-q25-q75,photoperiod-q05-q50,-14.298500000,12.610000000,221.146809000,655.895776750,11.239373219,13.947157389,INTERIOR,NONE
GSI-4230,temperature-q05-q95,vpd-q25-q75,photoperiod-q05-q75,-14.298500000,12.610000000,221.146809000,655.895776750,11.239373219,15.020315923,INTERIOR,NONE
GSI-4231,temperature-q05-q95,vpd-q25-q75,photoperiod-q05-q95,-14.298500000,12.610000000,221.146809000,655.895776750,11.239373219,15.287745094,INTERIOR,NONE
GSI-4232,temperature-q05-q95,vpd-q25-q75,photoperiod-q05-q100,-14.298500000,12.610000000,221.146809000,655.895776750,11.239373219,15.294208010,UPPER_SUPPORT_BOUNDARY,NONE
GSI-4233,temperature-q05-q95,vpd-q25-q75,photoperiod-q25-q50,-14.298500000,12.610000000,221.146809000,655.895776750,12.478643418,13.947157389,INTERIOR,NONE
