record_id,year,species,plot_id,source_elevation_m,interval_start_doy,interval_end_doy,interval_width_days,descriptive_midpoint_doy_not_truth,start_tmin_c,end_tmin_c,end_21d_mean_tmin_c,start_vpd_pa,end_vpd_pa,end_21d_mean_vpd_pa,start_photoperiod_hours,end_photoperiod_hours,end_21d_mean_photoperiod_hours
CAL0405-HB-2022-SPRING-BEAL2-1B-HALF_EXPANSION,2022,BEAL2,1B,472.1352,136,143,7,139.500,13.76,8.71,5.497143,624.565596,517.551107,737.014070,14.596751635401,14.828788601585,14.474531774
CAL0405-HB-2022-SPRING-BEAL2-4B-HALF_EXPANSION,2022,BEAL2,4B,528.2184,136,143,7,139.500,13.76,8.71,5.497143,624.565596,517.551107,737.014070,14.596647361876,14.828674139629,14.474432681
CAL0405-HB-2022-SPRING-BEAL2-4T-HALF_EXPANSION,2022,BEAL2,4T,608.3808,136,143,7,139.500,13.19,8.02,5.122381,569.171855,481.482059,682.316051,14.597405214058,14.829506043141,14.475152883
CAL0405-HB-2022-SPRING-BEAL2-5B-HALF_EXPANSION,2022,BEAL2,5B,474.2688,136,143,7,139.500,13.76,8.71,5.497143,624.565596,517.551107,737.014070,14.596478551853,14.828488835638,14.474272257
CAL0405-HB-2022-SPRING-BEAL2-5T-HALF_EXPANSION,2022,BEAL2,5T,726.9480,136,143,7,139.500,12.90,7.73,4.956190,544.890459,475.809044,659.984731,14.597259193903,14.829345754585,14.475014117
CAL0405-HB-2022-SPRING-BEAL2-6T-HALF_EXPANSION,2022,BEAL2,6T,767.4864,136,143,7,139.500,12.90,7.73,4.956190,544.890459,475.809044,659.984731,14.597084301948,14.829153773303,14.474847914
CAL0405-HB-2022-SPRING-BEAL2-7B-HALF_EXPANSION,2022,BEAL2,7B,605.0280,136,143,7,139.500,13.45,8.38,5.354762,607.675835,509.510401,713.861845,14.594573276322,14.826397421392,14.472461627
CAL0405-HB-2022-SPRING-BEAL2-7T-HALF_EXPANSION,2022,BEAL2,7T,822.9600,143,151,8,147.000,7.50,10.82,7.460000,466.351282,695.903073,738.168855,14.825303707169,15.039747425826,14.748386326
CAL0405-HB-2022-SPRING-BEAL2-HQ-HALF_EXPANSION,2022,BEAL2,HQ,228.6000,129,137,8,133.000,-1.46,10.66,4.103333,960.337824,493.094250,747.350914,14.329748025087,14.631557661218,14.238343213
CAL0405-HB-2022-SPRING-FAGR-1B-HALF_EXPANSION,2022,FAGR,1B,472.1352,136,143,7,139.500,13.76,8.71,5.497143,624.565596,517.551107,737.014070,14.596751635401,14.828788601585,14.474531774
CAL0405-HB-2022-SPRING-FAGR-4B-HALF_EXPANSION,2022,FAGR,4B,528.2184,129,136,7,132.500,-1.72,13.76,3.009524,822.120206,624.565596,618.890289,14.330183517678,14.596647361876,14.197486429
CAL0405-HB-2022-SPRING-FAGR-4T-HALF_EXPANSION,2022,FAGR,4T,608.3808,136,143,7,139.500,13.19,8.02,5.122381,569.171855,481.482059,682.316051,14.597405214058,14.829506043141,14.475152883
CAL0405-HB-2022-SPRING-FAGR-5B-HALF_EXPANSION,2022,FAGR,5B,474.2688,129,136,7,132.500,-1.72,13.76,3.009524,822.120206,624.565596,618.890289,14.330033219583,14.596478551853,14.197345029
CAL0405-HB-2022-SPRING-FAGR-5T-HALF_EXPANSION,2022,FAGR,5T,726.9480,136,143,7,139.500,12.90,7.73,4.956190,544.890459,475.809044,659.984731,14.597259193903,14.829345754585,14.475014117
CAL0405-HB-2022-SPRING-FAGR-6T-HALF_EXPANSION,2022,FAGR,6T,767.4864,136,143,7,139.500,12.90,7.73,4.956190,544.890459,475.809044,659.984731,14.597084301948,14.829153773303,14.474847914
CAL0405-HB-2022-SPRING-FAGR-7B-HALF_EXPANSION,2022,FAGR,7B,605.0280,136,143,7,139.500,13.45,8.38,5.354762,607.675835,509.510401,713.861845,14.594573276322,14.826397421392,14.472461627
CAL0405-HB-2022-SPRING-FAGR-7T-HALF_EXPANSION,2022,FAGR,7T,822.9600,143,151,8,147.000,7.50,10.82,7.460000,466.351282,695.903073,738.168855,14.825303707169,15.039747425826,14.748386326
CAL0405-HB-2022-SPRING-FAGR-HQ-HALF_EXPANSION,2022,FAGR,HQ,228.6000,129,137,8,133.000,-1.46,10.66,4.103333,960.337824,493.094250,747.350914,14.329748025087,14.631557661218,14.238343213
CAL0405-HB-2023-SPRING-ACSA3-1B-HALF_EXPANSION,2023,ACSA3,1B,472.1352,128,135,7,131.500,5.01,1.22,1.960000,461.714171,695.079193,482.457825,14.289772115501,14.560640840369,14.155773718
CAL0405-HB-2023-SPRING-ACSA3-4B-HALF_EXPANSION,2023,ACSA3,4B,528.2184,128,135,7,131.500,5.01,1.22,1.960000,461.714171,695.079193,482.457825,14.289680992332,14.560538132297,14.155688127
CAL0405-HB-2023-SPRING-ACSA3-4T-HALF_EXPANSION,2023,ACSA3,4T,608.3808,135,143,8,139.000,0.88,2.89,1.899048,636.333155,698.969579,544.114544,14.561284606542,14.829506043141,14.475152883
CAL0405-HB-2023-SPRING-ACSA3-5B-HALF_EXPANSION,2023,ACSA3,5B,474.2688,128,135,7,131.500,5.01,1.22,1.960000,461.714171,695.079193,482.457825,14.289533471403,14.560371856580,14.155549563
CAL0405-HB-2023-SPRING-ACSA3-5T-HALF_EXPANSION,2023,ACSA3,5T,726.9480,135,143,8,139.000,0.71,2.84,1.698095,612.227168,670.130317,523.309199,14.561140778707,14.829345754585,14.475014117
CAL0405-HB-2023-SPRING-ACSA3-6T-HALF_EXPANSION,2023,ACSA3,6T,767.4864,135,143,8,139.000,0.71,2.84,1.698095,612.227168,670.130317,523.309199,14.560968512508,14.829153773303,14.474847914
CAL0405-HB-2023-SPRING-ACSA3-7B-HALF_EXPANSION,2023,ACSA3,7B,605.0280,128,135,7,131.500,4.58,0.89,1.736190,443.316662,676.708291,466.107370,14.287868456506,14.558495181826,14.153985632
CAL0405-HB-2023-SPRING-ACSA3-7T-HALF_EXPANSION,2023,ACSA3,7T,822.9600,135,143,8,139.000,0.40,2.86,1.520000,599.595072,646.533147,507.438013,14.557513751101,14.825303707169,14.471514733
CAL0405-HB-2023-SPRING-ACSA3-HQ-HALF_EXPANSION,2023,ACSA3,HQ,228.6000,128,135,7,131.500,6.58,1.94,3.048571,604.452916,841.260189,587.309150,14.289253546560,14.560056344769,14.155286633
CAL0405-HB-2023-SPRING-BEAL2-1B-HALF_EXPANSION,2023,BEAL2,1B,472.1352,135,144,9,139.500,1.22,3.40,2.442381,695.079193,541.347896,610.760033,14.560640840369,14.858746294294,14.511648994
CAL0405-HB-2023-SPRING-BEAL2-4B-HALF_EXPANSION,2023,BEAL2,4B,528.2184,135,144,9,139.500,1.22,3.40,2.442381,695.079193,541.347896,610.760033,14.560538132297,14.858630499797,14.511548306
CAL0405-HB-2023-SPRING-BEAL2-4T-HALF_EXPANSION,2023,BEAL2,4T,608.3808,143,157,14,150.000,2.89,4.76,4.100476,698.969579,416.905088,697.310145,14.829506043141,15.164897823467,14.927541720
CAL0405-HB-2023-SPRING-BEAL2-5B-HALF_EXPANSION,2023,BEAL2,5B,474.2688,135,144,9,139.500,1.22,3.40,2.442381,695.079193,541.347896,610.760033,14.560371856580,14.858443038570,14.511385300
CAL0405-HB-2023-SPRING-BEAL2-5T-HALF_EXPANSION,2023,BEAL2,5T,726.9480,143,150,7,146.500,2.84,4.74,2.340952,670.130317,995.462320,647.051609,14.829345754585,15.020522285264,14.720241301
CAL0405-HB-2023-SPRING-BEAL2-6T-HALF_EXPANSION,2023,BEAL2,6T,767.4864,143,150,7,146.500,2.84,4.74,2.340952,670.130317,995.462320,647.051609,14.829153773303,15.020315922575,14.720057261
CAL0405-HB-2023-SPRING-BEAL2-7B-HALF_EXPANSION,2023,BEAL2,7B,605.0280,135,143,8,139.000,0.89,3.10,2.159048,676.708291,734.540665,573.254365,14.558495181826,14.826397421392,14.472461627
CAL0405-HB-2023-SPRING-BEAL2-7T-HALF_EXPANSION,2023,BEAL2,7T,822.9600,143,150,7,146.500,2.86,4.81,2.222381,646.533147,962.592356,629.253819,14.825303707169,15.016177512215,14.716366444
CAL0405-HB-2023-SPRING-BEAL2-HQ-HALF_EXPANSION,2023,BEAL2,HQ,228.6000,128,135,7,131.500,6.58,1.94,3.048571,604.452916,841.260189,587.309150,14.289253546560,14.560056344769,14.155286633
CAL0405-HB-2023-SPRING-FAGR-1B-HALF_EXPANSION,2023,FAGR,1B,472.1352,128,135,7,131.500,5.01,1.22,1.960000,461.714171,695.079193,482.457825,14.289772115501,14.560640840369,14.155773718
CAL0405-HB-2023-SPRING-FAGR-4B-HALF_EXPANSION,2023,FAGR,4B,528.2184,128,135,7,131.500,5.01,1.22,1.960000,461.714171,695.079193,482.457825,14.289680992332,14.560538132297,14.155688127
CAL0405-HB-2023-SPRING-FAGR-4T-HALF_EXPANSION,2023,FAGR,4T,608.3808,135,143,8,139.000,0.88,2.89,1.899048,636.333155,698.969579,544.114544,14.561284606542,14.829506043141,14.475152883
CAL0405-HB-2023-SPRING-FAGR-5B-HALF_EXPANSION,2023,FAGR,5B,474.2688,128,135,7,131.500,5.01,1.22,1.960000,461.714171,695.079193,482.457825,14.289533471403,14.560371856580,14.155549563
CAL0405-HB-2023-SPRING-FAGR-5T-HALF_EXPANSION,2023,FAGR,5T,726.9480,143,150,7,146.500,2.84,4.74,2.340952,670.130317,995.462320,647.051609,14.829345754585,15.020522285264,14.720241301
CAL0405-HB-2023-SPRING-FAGR-6T-HALF_EXPANSION,2023,FAGR,6T,767.4864,143,150,7,146.500,2.84,4.74,2.340952,670.130317,995.462320,647.051609,14.829153773303,15.020315922575,14.720057261
CAL0405-HB-2023-SPRING-FAGR-7B-HALF_EXPANSION,2023,FAGR,7B,605.0280,135,143,8,139.000,0.89,3.10,2.159048,676.708291,734.540665,573.254365,14.558495181826,14.826397421392,14.472461627
CAL0405-HB-2023-SPRING-FAGR-7T-HALF_EXPANSION,2023,FAGR,7T,822.9600,135,143,8,139.000,0.40,2.86,1.520000,599.595072,646.533147,507.438013,14.557513751101,14.825303707169,14.471514733
CAL0405-HB-2023-SPRING-FAGR-HQ-HALF_EXPANSION,2023,FAGR,HQ,228.6000,128,135,7,131.500,6.58,1.94,3.048571,604.452916,841.260189,587.309150,14.289253546560,14.560056344769,14.155286633
CAL0405-HB-2024-SPRING-ACSA3-1B-HALF_EXPANSION,2024,ACSA3,1B,472.1352,134,141,7,137.500,2.54,9.48,5.780000,561.794993,745.458649,466.954097,14.523846409065,14.766385864569,14.398370943
CAL0405-HB-2024-SPRING-ACSA3-4B-HALF_EXPANSION,2024,ACSA3,4B,528.2184,134,141,7,137.500,2.54,9.48,5.780000,561.794993,745.458649,466.954097,14.523745290791,14.766274165397,14.398275107
CAL0405-HB-2024-SPRING-ACSA3-4T-HALF_EXPANSION,2024,ACSA3,4T,608.3808,134,141,7,137.500,2.20,8.94,5.342381,525.891337,718.654010,433.591445,14.524480210181,14.767085988435,14.398971633
CAL0405-HB-2024-SPRING-ACSA3-5B-HALF_EXPANSION,2024,ACSA3,5B,474.2688,134,141,7,137.500,2.54,9.48,5.780000,561.794993,745.458649,466.954097,14.523581588791,14.766093334048,14.398119957
CAL0405-HB-2024-SPRING-ACSA3-5T-HALF_EXPANSION,2024,ACSA3,5T,726.9480,141,150,9,145.500,8.60,9.00,7.312381,707.428303,394.047619,567.808637,14.766929569049,15.020522285264,14.720241301
CAL0405-HB-2024-SPRING-ACSA3-6T-HALF_EXPANSION,2024,ACSA3,6T,767.4864,141,150,9,145.500,8.60,9.00,7.312381,707.428303,394.047619,567.808637,14.766742221881,15.020315922575,14.720057261
CAL0405-HB-2024-SPRING-ACSA3-7B-HALF_EXPANSION,2024,ACSA3,7B,605.0280,134,141,7,137.500,2.58,8.97,5.637619,564.869967,777.278526,457.244500,14.521733959717,14.764052394183,14.396368844
CAL0405-HB-2024-SPRING-ACSA3-7T-HALF_EXPANSION,2024,ACSA3,7T,822.9600,141,150,9,145.500,7.91,8.65,7.201905,757.950735,372.481002,550.650135,14.762985071644,15.016177512215,14.716366444
CAL0405-HB-2024-SPRING-ACSA3-HQ-HALF_EXPANSION,2024,ACSA3,HQ,228.6000,128,135,7,131.500,4.56,6.61,3.471905,931.227763,1002.125896,515.059396,14.289253546560,14.560056344769,14.155286633
CAL0405-HB-2024-SPRING-BEAL2-1B-HALF_EXPANSION,2024,BEAL2,1B,472.1352,134,141,7,137.500,2.54,9.48,5.780000,561.794993,745.458649,466.954097,14.523846409065,14.766385864569,14.398370943
CAL0405-HB-2024-SPRING-BEAL2-4B-HALF_EXPANSION,2024,BEAL2,4B,528.2184,134,141,7,137.500,2.54,9.48,5.780000,561.794993,745.458649,466.954097,14.523745290791,14.766274165397,14.398275107
CAL0405-HB-2024-SPRING-BEAL2-4T-HALF_EXPANSION,2024,BEAL2,4T,608.3808,141,150,9,145.500,8.94,9.29,7.529524,718.654010,411.425905,589.371841,14.767085988435,15.020694581351,14.720394958
CAL0405-HB-2024-SPRING-BEAL2-5B-HALF_EXPANSION,2024,BEAL2,5B,474.2688,134,141,7,137.500,2.54,9.48,5.780000,561.794993,745.458649,466.954097,14.523581588791,14.766093334048,14.398119957
CAL0405-HB-2024-SPRING-BEAL2-5T-HALF_EXPANSION,2024,BEAL2,5T,726.9480,141,150,9,145.500,8.60,9.00,7.312381,707.428303,394.047619,567.808637,14.766929569049,15.020522285264,14.720241301
CAL0405-HB-2024-SPRING-BEAL2-6T-HALF_EXPANSION,2024,BEAL2,6T,767.4864,141,150,9,145.500,8.60,9.00,7.312381,707.428303,394.047619,567.808637,14.766742221881,15.020315922575,14.720057261
CAL0405-HB-2024-SPRING-BEAL2-7B-HALF_EXPANSION,2024,BEAL2,7B,605.0280,134,141,7,137.500,2.58,8.97,5.637619,564.869967,777.278526,457.244500,14.521733959717,14.764052394183,14.396368844
CAL0405-HB-2024-SPRING-BEAL2-7T-HALF_EXPANSION,2024,BEAL2,7T,822.9600,141,150,9,145.500,7.91,8.65,7.201905,757.950735,372.481002,550.650135,14.762985071644,15.016177512215,14.716366444
CAL0405-HB-2024-SPRING-BEAL2-HQ-HALF_EXPANSION,2024,BEAL2,HQ,228.6000,135,142,7,138.500,6.61,10.74,6.974286,1002.125896,1340.891984,599.404717,14.560056344769,14.797351925912,14.436211620
CAL0405-HB-2024-SPRING-FAGR-1B-HALF_EXPANSION,2024,FAGR,1B,472.1352,134,141,7,137.500,2.54,9.48,5.780000,561.794993,745.458649,466.954097,14.523846409065,14.766385864569,14.398370943
CAL0405-HB-2024-SPRING-FAGR-4B-HALF_EXPANSION,2024,FAGR,4B,528.2184,134,141,7,137.500,2.54,9.48,5.780000,561.794993,745.458649,466.954097,14.523745290791,14.766274165397,14.398275107
CAL0405-HB-2024-SPRING-FAGR-4T-HALF_EXPANSION,2024,FAGR,4T,608.3808,141,150,9,145.500,8.94,9.29,7.529524,718.654010,411.425905,589.371841,14.767085988435,15.020694581351,14.720394958
CAL0405-HB-2024-SPRING-FAGR-5B-HALF_EXPANSION,2024,FAGR,5B,474.2688,134,141,7,137.500,2.54,9.48,5.780000,561.794993,745.458649,466.954097,14.523581588791,14.766093334048,14.398119957
CAL0405-HB-2024-SPRING-FAGR-5T-HALF_EXPANSION,2024,FAGR,5T,726.9480,141,150,9,145.500,8.60,9.00,7.312381,707.428303,394.047619,567.808637,14.766929569049,15.020522285264,14.720241301
CAL0405-HB-2024-SPRING-FAGR-6T-HALF_EXPANSION,2024,FAGR,6T,767.4864,141,150,9,145.500,8.60,9.00,7.312381,707.428303,394.047619,567.808637,14.766742221881,15.020315922575,14.720057261
CAL0405-HB-2024-SPRING-FAGR-7B-HALF_EXPANSION,2024,FAGR,7B,605.0280,134,141,7,137.500,2.58,8.97,5.637619,564.869967,777.278526,457.244500,14.521733959717,14.764052394183,14.396368844
CAL0405-HB-2024-SPRING-FAGR-7T-HALF_EXPANSION,2024,FAGR,7T,822.9600,141,150,9,145.500,7.91,8.65,7.201905,757.950735,372.481002,550.650135,14.762985071644,15.016177512215,14.716366444
CAL0405-HB-2024-SPRING-FAGR-HQ-HALF_EXPANSION,2024,FAGR,HQ,228.6000,135,142,7,138.500,6.61,10.74,6.974286,1002.125896,1340.891984,599.404717,14.560056344769,14.797351925912,14.436211620
